index_mol,type,File Name,smiles,homo,lumo,En,Ea,EA,stable,same_sml,G1aACN,G2aACN,G1aH2O,G2aH2O,G1aDMF,G2aDMF,G1aDMSO,G2aDMSO,G1aTHF,G2aTHF,G1nACN,G2nACN,G1nH2O,G2nH2O,G1nDMF,G2nDMF,G1nDMSO,G2nDMSO,G1nTHF,G2nTHF,RP_ACN,RP_H2O,RP_DMSO,RP_DMF,RP_THF,imaginary_a,stable_a,imaginary_n,stable_n,adj
14632,OMEAD,14632.xyz,N=c1sc(=O)cnc(=O)[nH]c2[nH]c1=C(Br)SC=2,-0.26876,-0.081766,-110144.14670070691,-110146.82354081963,-2.4428401127046673,stable,yes,-1.9409490657111963,-0.1610176468845822,-2.3400717596307343,0.1819108191736624,-1.8988582257527795,-0.2109045481873701,-1.9106399384238877,-0.1566820571673095,-1.6716339224845265,-0.2430139806004861,-0.7151845448045265,-0.1587150196211942,-0.9144633015476769,0.1848801253303736,-0.6864120443378686,-0.2101799090474029,-0.6917250669469033,-0.1568363457111929,-0.5868091292200508,-0.2408754379790057,4.138907260874725,4.339417876944436,4.129600695637768,4.124010933259545,3.997803448590623,False,True,False,True,stable
14633,OMEAD,14633.xyz,O=CN1C=Cc2[nH]cnc(=O)ncnc1c2Br,-0.290437,-0.068928,-91016.6305370849,-91018.4006645144,-1.5361274294959149,stable,yes,-2.5704275489007684,-0.1953282081010007,-2.007390828447452,0.1249274611937419,-2.517016501333724,-0.239791608578146,-2.5346788660716104,-0.1853016296592542,-2.1830672475701234,-0.2758608415037676,-1.0477979917569746,-0.1906573741402284,-0.9948430069757302,0.1171463661102415,-1.014954668333535,-0.2349735610331746,-1.0239904803056532,-0.180777192941179,-0.8492972084652577,-0.2707246928868391,3.531427820600481,3.008894155884136,3.5193402519799477,3.5110073100410752,3.343033617217709,False,True,False,True,stable
14634,OMEAD,14634.xyz,N=C1Nc2c(cnc(C=O)c2Br)N=CNC1=O,-0.324928,-0.07242,-91016.25880645796,-91017.9610654319,-1.4682589739353862,stable,yes,-2.150958087270842,-0.0889551007930276,-2.5418501540530953,0.0714960050891468,-2.1062402603588977,-0.1234392706355441,-2.120217115328959,-0.0703950325167446,-1.8404900804715851,-0.1593656437983108,-0.8363924820011933,-0.0831968999515535,-1.0212209057031052,0.0782090533741601,-0.8040531133983393,-0.1157751845006678,-0.8103280584105974,-0.0628436015091481,-0.6866008913386712,-0.1519693176760997,3.256582780046508,3.46360127057039,3.253699461861344,3.2461102070308208,3.0975444891905113,False,True,False,True,stable
14635,OMEAD,14635.xyz,N=C1Cc2cc(=O)[nH]c(Br)c2N=C(NC=O)N1,-0.265609,-0.03658,-91050.94986009464,-91052.0097331378,-0.825873043152038,stable,yes,-2.494483571080903,-0.2089951254141257,-2.939970108494308,0.2101273910774391,-2.448795386236881,-0.2587399832955606,-2.4652974575865505,-0.1973472927493509,-2.1340625393171946,-0.298744798602461,-0.9497540167941972,-0.1998129161993106,-1.313225716750986,0.1961810128567863,-0.9075910666697676,-0.2492187202435697,-0.9145781335856288,-0.1904508397402152,-0.776567439252712,-0.2870493460167345,2.8477848066535585,2.906671056674707,2.8514888201620954,2.844598625771143,2.6630635958022473,False,True,False,True,stable
14636,OMEAD,14636.xyz,N=C1NC2=C(Br)OC(=NS2)C(=N)NC=NC1=O,-0.285288,-0.058885,-101251.1668229092,-101252.53375791028,-1.132935001075035,stable,yes,-2.727512606656246,-0.1141005959661736,-3.3273641519403703,0.1125345808514492,-2.658336644115864,-0.1449376240914613,-2.676638476363672,-0.0919200531283947,-2.310567000836757,-0.1797951341142388,-1.0495691807025425,-0.0971688568726031,-1.237411809343777,0.0988420848379273,-1.0257603086820508,-0.1248322213518386,-1.0339294380928488,-0.0733907337153547,-0.8729588669015502,-0.1584396404211766,3.295810166122309,3.677194847658106,3.2621733587588984,3.253616739248471,3.059898628703304,False,True,False,True,stable
14637,OMEAD,14637.xyz,N=c1[nH]c(=O)nc[nH]c2c(Br)[nH]c(=O)nc2[nH]1,-0.312973,-0.057158,-91923.85096348789,-91925.56716312564,-1.482199637754471,stable,yes,-2.5080819157078578,-0.1942843794337404,-2.9902311663188588,0.0723134350465112,-2.4531508402640365,-0.2595345556908682,-2.469570461122001,-0.2077115644591031,-2.139705636006883,-0.2871500281353181,-1.2979097896037637,-0.1835364272180349,-1.690470730529997,0.0765875270372978,-1.249605502359575,-0.248909326814301,-1.2594663634764094,-0.1990920866530195,-1.0650783086719111,-0.2744118353376673,3.171119716074271,3.254234165534119,3.1689232132061464,3.1643702045355,3.0375651578870935,False,True,False,True,stable
14638,OMEAD,14638.xyz,O=c1cc2c(Br)c([nH]cnc(=O)[nH]1)C=NS2,-0.278896,-0.07483,-99308.3586115373,-99310.34335841304,-1.750746875750716,stable,yes,-2.2874239913680867,-0.1800267029869809,-2.6851738709950466,0.1725062929564615,-2.24447055055586,-0.2328423654852125,-2.2596838907876604,-0.1829595458899348,-1.955249464029896,-0.2620175944262046,-0.8391606960345714,-0.2039063246043148,-1.1533950304103529,0.216484786581402,-0.8028226146409485,-0.262405356639668,-0.8098921320485142,-0.2117772172530384,-0.6730828202927494,-0.2915019446826313,3.643130549466897,3.79450420996035,3.6397209631267584,3.6308318205111716,3.4714291692314356,False,True,False,True,stable
14639,OMEAD,14639.xyz,N=c1ccc(Br)c2[nH]cnc(=O)ncscc1-2,-0.280998,-0.086182,-99366.70871567132,-99369.08807604264,-2.1453603713274934,stable,yes,-2.1603016599892246,-0.1582880730156333,-2.3945960248927114,0.0608928174331343,-2.1358979471275883,-0.1600355880576421,-2.149961334296865,-0.0956738634685551,-1.8671958763689411,-0.2111138037257233,-0.8581964192927031,-0.1552836641743349,-1.0341561089165787,0.0827756677365069,-0.8374899170937534,-0.1573558110203169,-0.8442505852997184,-0.0927325850367469,-0.7114892389386782,-0.2086819223911808,3.918470020865313,3.9956831376069983,3.922012398756448,3.9144481783986538,3.7714988900922988,False,True,False,True,stable
14640,OMEAD,14640.xyz,N#CCc1sc(=N)c(Br)c2c1OC(=O)NC=N2,-0.283013,-0.07497,-100346.3414287296,-100348.14716987348,-1.5717411438785491,stable,yes,-2.330961388468098,-0.0698924382653291,-2.5294945533060615,0.2351120669746854,-2.3134571218677715,-0.0843819556986647,-2.3294789123004143,-0.0233299516726348,-2.0098077435211237,-0.1316007808589898,-1.0028404325572682,-0.0680602958209434,-1.1548462134871254,0.2416825276106778,-0.9819793697006012,-0.0822918493396381,-0.9901931257801768,-0.0217865220061332,-0.8296394329825805,-0.1290309378106045,3.3696942422337646,3.420959944333478,3.3805703600652888,3.3733090024047465,3.222479297465478,False,True,False,True,stable
14641,OMEAD,14641.xyz,O=COc1c2c(c(Br)oc1=O)N=CNC(=O)O2,-0.295786,-0.055194,-93651.49103718717,-93652.87930890608,-1.1542717189262621,stable,yes,-2.328156166953294,-0.1012258020238501,-2.9594055669746,0.3264740146295268,-2.2442691863186925,-0.2247037128238236,-2.2594849755749995,-0.1874156820356737,-1.9546157109104876,-0.2315936351009431,-0.7498551126233396,-0.1039208174358798,-1.1406456809455077,0.3404625704944509,-0.6918839814259649,-0.2274711105156998,-0.6973401359116884,-0.1902900204643156,-0.5897980275728107,-0.2345487913382858,3.1978777578441875,3.455020160820278,3.1815422201609316,3.1718895261271136,2.984134246026596,False,True,False,True,stable
14642,OMEAD,14642.xyz,N=CN1C(=O)OCc2c1c(Br)[nH]c(=O)c2C=O,-0.305475,-0.086343,-92132.52853940475,-92134.62150023792,-1.8589608331498457,stable,yes,-1.8957082360102864,-0.1197943058289875,-2.486487506068535,0.2810290995531093,-1.82727242309841,-0.2073501972875385,-1.8383741232983275,-0.161731401471189,-1.6124537895226476,-0.2275679830406072,-0.7842829549022161,-0.1152881007377909,-1.1769189992466365,0.2810990328084497,-0.7286204374725777,-0.2024785433172672,-0.7342790446508042,-0.1573803012653778,-0.6226323712397279,-0.2222065241691189,3.442892319349113,3.6365992732270844,3.4354070120031803,3.4304844727459494,3.3221437103042537,False,True,False,True,stable
14644,OMEAD,14644.xyz,N=CN1C(=O)OC(=N)Cc2cc(=O)[nH]c(Br)c21,-0.305814,-0.052551,-91591.51557333556,-91593.09506597638,-1.345492640812532,stable,yes,-2.1577791647479567,-0.0978363521074283,-2.574668443003806,0.2516070633646707,-2.110188359976541,-0.1555549616668423,-2.123660988012183,-0.1027417481931168,-1.851414362451729,-0.1865726733779124,-0.8712834620255538,-0.0800784754138051,-1.1975601941254237,0.2410191140833627,-0.827235307259107,-0.1365649535328243,-0.8334090259251136,-0.08637491741895,-0.710881064519667,-0.1656857597070145,3.1177462202285584,3.1800129404096062,3.120111433673768,3.1154357016639844,2.974912852415492,False,True,False,True,stable
14645,OMEAD,14645.xyz,N=c1[nH]c2c(Br)ocnn-2c(=N)ncoc1=O,-0.294065,-0.030534,-92462.0178028023,-92462.9642802964,-0.7124774941152429,stable,yes,-2.6681945119805244,-0.0087571674060923,-2.902155809551184,0.1255372682957571,-2.634660563646369,-0.0513500573882566,-2.653077500045963,-0.0039641543338497,-2.285651441853349,-0.0804866461648193,-0.7866824546905116,-0.0023091579954042,-0.9224688905442348,0.1308489303356217,-0.7618670335980191,-0.0422930205370859,-0.7677000657438459,0.0047045760761895,-0.6522783571135562,-0.0710916439318088,3.0684375608159438,3.1654760751620565,3.074523658827399,3.0623280610147634,2.8232455810880466,False,True,False,True,stable
14646,OMEAD,14646.xyz,N#Cc1cc2c(c(Br)n1)N=CNC(=O)OCO2,-0.326006,-0.055829,-91557.371812185,-91559.42285932427,-1.817047139291768,stable,yes,-2.1185618468766796,-0.0476860446133193,-2.4513853657089832,0.197982406437929,-2.0771553732107964,-0.0751061393249503,-2.0906982066156132,-0.0191687869229622,-1.817954973308092,-0.1160418560579971,-0.8798158634047545,-0.0324316151925831,-1.0561867170318182,0.1492068180332357,-0.8398496882622835,-0.0547052209615933,-0.8468041015180632,7.319862134854405e-05,-0.7107896342714399,-0.0946817364297567,3.53904755218443,3.6314701995642396,3.548183229933629,3.5427537426036375,3.4135725979566605,False,True,False,True,stable
14647,OMEAD,14647.xyz,C#Cc1nc(=O)c(Br)c2nc(NC=O)onc1-2,-0.308594,-0.110488,-91523.39347583696,-91526.22682113288,-2.599345295905019,stable,yes,-2.423738872287456,-0.0434979405940797,-2.9253309284522677,0.2138267786507976,-2.3610533689158677,-0.0741629927762735,-2.3772765235856776,-0.0146448944325549,-2.053104591991871,-0.1208833053926933,-0.8980232721521614,-0.0447793246384303,-1.2271318929225676,0.22258530662606,-0.8477864324588372,-0.0743589147367603,-0.8545977138379279,-0.0144236658855053,-0.7208992074325592,-0.1218406018607386,4.591779511995963,4.774302859409982,4.590245334199819,4.580416310401563,4.398593383996285,False,True,False,True,stable
14649,OMEAD,14649.xyz,N=C1Nc2c(Br)sc(=N)c3snc(c23)SC1=O,-0.295555,-0.078034,-118900.83058255746,-118902.62459314609,-1.5600105886082165,stable,yes,-2.0527211835997514,-0.0762234387273931,-2.15529068373594,0.0251139299684008,-2.0436431939833617,-0.077023725513215,-2.0569071107083188,-0.0198945145182654,-1.7896252020493673,-0.1188459891174645,-0.6571130036024023,-0.0780338120650581,-0.7343470731093066,0.0430606536628265,-0.6459963371416139,-0.0795377852256283,-0.6512522158455065,-0.0223895262622981,-0.5481281477156065,-0.1212280736203833,3.4218083952679006,3.466900922929276,3.4311704717269964,3.423143385737551,3.267125558439058,False,True,False,True,stable
14650,OMEAD,14650.xyz,O=C1Nc2ccc(Br)c(n2)C(=O)C=CC=CS1,-0.307073,-0.069784,-99472.25854039755,-99473.94774879202,-1.4552083944549086,stable,no,-2.0398907442123715,-0.1820272838946184,-2.4896576322347452,0.1643436942776798,-1.993062674517684,-0.2059226881143249,-2.006148084567531,-0.145186880363414,-1.7433628570155857,-0.2496002238388509,-0.5712869397866495,-0.1835252705508405,-0.7745113471229365,0.1714494028251688,-0.5475414702894821,-0.2079346978029908,-0.5518536582170299,-0.1473333142860806,-0.4669644823317715,-0.2514125019733539,3.3903142122244088,3.645460388114206,3.3753563868827428,3.3667175889944443,3.19779449100422,False,True,False,True,stable
14651,OMEAD,14651.xyz,N=C1SC(=O)N=CNc2cc(oc(=N)c2Br)S1,-0.295461,-0.062667,-110143.26126542072,-110144.87596387728,-1.3806984565421008,stable,yes,-2.1816881746593637,-0.0585197126867378,-2.371104709716509,0.0752168896553922,-2.1599492725741825,-0.0739284306513574,-2.1740564700707345,-0.0200039042795372,-1.890010172326128,-0.1112507477825925,-0.7024349232258474,-0.0660948175978931,-0.8195714932380647,0.0817585062249795,-0.68156297581582,-0.0829351264432364,-0.6868678350098344,-0.0289839329156833,-0.5822849646158096,-0.1196392009436021,3.320376603064462,3.4067732895901326,3.326907062966855,3.318078057508584,3.1480352110914094,False,True,False,True,stable
14652,OMEAD,14652.xyz,N=C1C=CC=CC=CC2=C(Br)SC(=N1)C(=N)N2,-0.27304,-0.049697,-98386.71504279584,-98388.2218244433,-1.2727816474620486,stable,yes,-2.687886301692453,-0.091440316439036,-2.7430124827552587,0.0509617509471252,-2.692027874246077,-0.044167612739577,-2.7118853812829173,0.0255044133202044,-2.319600091670535,-0.1086879796938915,-0.835406069352909,-0.0907298272184373,-0.8546453337588796,0.0602941669983135,-0.8368433746241468,-0.0440734613530097,-0.8437713928380277,0.0255430534846337,-0.7083735355392698,-0.1077031997286112,3.593972369022191,3.638481212509616,3.6089342760713676,3.5960602984705456,3.352992983558594,False,True,False,True,stable
14653,OMEAD,14653.xyz,O=CC1=Nc2cc(=O)c(c(Br)s2)N=CN=CS1,-0.287793,-0.099392,-109671.5003925398,-109675.9298748634,-4.1954823235832155,stable,no,-2.023479830997095,-0.159572178198324,-2.523977717435354,0.0645241765479905,-1.9656599950914295,-0.2006202779448166,-1.9782041707254316,-0.1466954794591624,-1.724730950687124,-0.2336203389366456,-0.6134077122668073,-0.1667701333355422,-0.7869698068992256,0.1327730472559026,-0.5885201810083023,-0.2030268526927963,-0.5933322420489255,-0.1475145420995309,-0.4990249342547659,-0.2391921418018232,6.066356487176286,6.468739104827256,6.047535189619353,6.038215562918363,5.883616537150396,False,True,False,True,stable
14654,OMEAD,14654.xyz,N#Cc1ccc2cc(=N)c3c(Br)[nH]ncn3c12,-0.246346,-0.088866,-88994.48156069929,-88996.67205855933,-1.9564978600359755,stable,yes,-2.176637741900148,-0.067645050110245,-2.2153636221872044,0.1648024782018197,-2.1795561627698996,-0.0184490458320072,-2.1935289360324512,0.0546450838042772,-1.9112783174784735,-0.0902552606919248,-0.7606052417497172,-0.0770884886057092,-0.7777331749176085,0.1799834368873734,-0.7618898911600759,-0.0295238067623581,-0.7680568069802322,0.0435798468581166,-0.647208332158292,-0.1012867555226682,3.831086921690942,3.877309265991125,3.8389047521420343,3.831089370715448,3.6775363505254135,False,True,False,True,stable
14655,OMEAD,14655.xyz,N=c1[nH]c(=O)n2cnn(-c3ncc[nH]3)c(Br)c1-2,-0.249114,-0.038338,-90912.97512097895,-90914.13497354278,-0.9258525638110005,stable,yes,-2.8428749944707215,-0.2748319790973779,-3.0532611658043036,0.1280804441884095,-2.8292124309789406,-0.3055993460811593,-2.850137168472766,-0.2394332346587556,-2.4366057749285934,-0.3551197100495363,-0.9424866726293066,-0.2832732223421853,-1.089410727709037,0.142106823876261,-0.9261568493365652,-0.3160760008043574,-0.9337346753860604,-0.2510285493535666,-0.7853504574730352,-0.3644866845576439,3.285799642407608,3.3717293815941187,3.2986597422028954,3.2864314907301777,3.035740906758451,False,True,False,True,stable
14657,OMEAD,14657.xyz,N=c1cc(C2CCC(=O)N2)n2cn[nH]c(Br)c1-2,-0.244599,-0.035676,-90070.46235340055,-90071.36859968066,-0.672246280108462,stable,yes,-2.984822631754087,-0.1364286245019856,-3.2715881630419497,0.1512498486989787,-2.9624502486633313,-0.1401748156547938,-2.985053656399161,-0.0727109933579991,-2.5402038653573378,-0.1926721049672344,-0.991727031462488,-0.1268341628286461,-1.2456655661569518,0.1345717196987051,-0.9651591972789746,-0.1307068869142688,-0.9732668289632864,-0.066551968839029,-0.8153257010860151,-0.1801290177885684,3.1429363420734004,3.149490747993186,3.158192132063306,3.147005260233344,2.877667531558451,False,True,False,True,stable
14658,OMEAD,14658.xyz,N=c1cc(Nc2conn2)n2cn[nH]c(Br)c1-2,-0.253737,-0.034325,-90909.85119729277,-90910.70842798003,-0.6232306872956688,stable,yes,-2.855178349361625,-0.0598527983595502,-2.929055622612189,0.1390436384468165,-2.8548096351165424,-0.0384752634459332,-2.876143359702884,0.0311412513917103,-2.4549345464459686,-0.1019523459606554,-0.942555245315477,-0.0534088706563722,-0.9816351457005792,0.1212073929689986,-0.9389336822986452,-0.0322925650234043,-0.9469430808888796,0.0344357335800628,-0.7910610383935577,-0.0930724552154247,3.0102977190449947,3.0208149187294606,3.0237254482980256,3.0132893385360946,2.7639840860933105,False,True,False,True,stable
14659,OMEAD,14659.xyz,N=c1nc(-c2ccsn2)n2cn[nH]c(Br)c1-2,-0.245948,-0.056201,-98194.4969409848,-98195.8083911588,-1.0774501739910338,stable,yes,-2.3354926280320236,-0.1482672089644011,-2.379542415481474,-0.0115346333098268,-2.3388080629855947,-0.1180704646905376,-2.3546905311352244,-0.050728005163711,-2.0370368143212803,-0.1779635358975212,-0.6145233789862461,-0.1650775852880033,-0.6277641660353123,0.0159869598618896,-0.6155176829357166,-0.1376866067566113,-0.6202870221044005,-0.0699359764787706,-0.5262384945663837,-0.1977592730940412,3.249609046713209,3.324750016608912,3.260645711706798,3.249124411974838,3.0364527565494104,False,True,False,True,stable
14662,OMEAD,14662.xyz,N=c1cnccccc(=O)c2[nH]c1=NNC=2Br,-0.269737,-0.066489,-90035.02425177755,-90037.01443984153,-1.756188063980895,stable,yes,-2.2537969801027,-0.0447167384566081,-2.510265629225784,0.0903485957369901,-2.232815642931401,-0.0261871469297341,-2.247791427786111,0.0371138779343839,-1.948040896453151,-0.0809037966723558,-0.8147085469104816,-0.051849658387498,-0.9482824251798742,0.137388642108371,-0.8019197409397052,-0.0339481055895178,-0.8084972765353817,0.0300857218295876,-0.6799436263896298,-0.0892310242207132,3.656143577242223,3.8332113143981856,3.656454059126828,3.647323007312807,3.483958106496059,False,True,False,True,stable
14663,OMEAD,14663.xyz,N=C1C=NS(=O)(=O)C(=O)C2=C(Br)NN=CN12,-0.299018,-0.081623,-100754.27727448332,-100756.25371426796,-1.7424397846302015,stable,yes,-2.3211163099536356,-0.0673693987963934,-2.8581544583641865,0.0880848807518654,-2.25040426482027,-0.1374066016214156,-2.2650937859216027,-0.096590342861499,-1.9692192440402732,-0.1543897702296139,-0.9120376788313164,-0.0739912889470136,-1.1388584372837336,0.0935600832059697,-0.8799404915407307,-0.1436069874431551,-0.8870143627696407,-0.1027564423401533,-0.7480937197757964,-0.1607294783343662,3.6128965256019008,3.935211008164759,3.5823531083035096,3.5747031720880016,3.425225600789926,False,True,False,True,stable
14664,OMEAD,14664.xyz,N=c1nc(N=c2[nH]ncs2)c2c(Br)[nH]ncn1-2,-0.248559,-0.050194,-100136.9817554053,-100138.15530345838,-0.9395480530769564,stable,yes,-2.7221122355064944,-0.1953162350923043,-2.7755679097423163,-0.0038825201836469,-2.7261332616316523,-0.1835040456717878,-2.7454013701040276,-0.1141299842602466,-2.3615456228415908,-0.242064031205959,-0.9868493909878684,-0.2006853131511449,-1.0089795927663556,-0.0008846420743647,-0.9884964960251276,-0.1902053930619386,-0.9964707919307748,-0.1216354280298954,-0.839952547291539,-0.2477974696885383,3.137441819536742,3.1771342481621994,3.1489731874805607,3.13848347129333,2.9234076901444292,False,True,False,True,stable
14665,OMEAD,14665.xyz,N=c1n2cn[nH]c(Br)c-2c(=O)n1-c1c[nH]nn1,-0.269827,-0.039811,-91348.68198760808,-91349.84188670336,-0.9258990952625172,stable,yes,-2.8710385041768665,-0.1696202536329572,-3.227887497641533,0.1459697518638592,-2.8348046423816693,-0.1953597733057458,-2.8555089676699468,-0.1329760441760736,-2.445168380943369,-0.2424632222004509,-1.1831708145830038,-0.1510424979574635,-1.3674482077710464,0.1166930244627817,-1.1630428263951582,-0.1720635637485281,-1.1728713059657456,-0.1124787975154772,-0.9811578580357266,-0.2173492922320501,3.1003445405318737,3.225061657731926,3.0970340036273147,3.088957120806246,2.8830235481385604,False,True,False,True,stable
14666,OMEAD,14666.xyz,N=c1nc(Oc2cnon2)n2cn[nH]c(Br)c1-2,-0.267725,-0.043031,-91887.58796102216,-91888.76639351856,-0.9444324963955439,stable,yes,-2.3457088698160744,-0.0723417348852482,-2.444409455460317,0.1300007515150142,-2.33557453429606,-0.058266918934943,-2.351626257250444,0.0113139489904452,-2.0307792845943986,-0.1222702696046395,-0.6372734560786067,-0.0587354989571073,-0.7169663461896205,0.1016753340776337,-0.621456023135305,-0.0438987642715757,-0.6261804635213772,0.0220945548662319,-0.5326497686094805,-0.1044938891703037,3.134474146061153,3.11155018822886,3.1486588960003976,3.1409191622196664,2.9283383928147977,False,True,False,True,stable
14667,OMEAD,14667.xyz,N=c1cc[nH]c(=O)oc2[nH]c(c1=O)=NNC=2Br,-0.298321,-0.062146,-92025.2956206819,-92026.86492755768,-1.335306875768234,stable,yes,-2.651948499748658,-0.0168593568137239,-3.252031613905524,0.1678327378573491,-2.584163311013898,-0.0627810153273259,-2.6018107094909135,-0.015365723978846,-2.248627361484188,-0.0907388069749596,-0.8617358039316642,-0.0160413826286915,-1.089585424790471,0.1883931149274357,-0.8298919546205413,-0.0615921499865386,-0.8361317969482122,-0.0142024373384556,-0.712376330037549,-0.0899262750666074,3.5943375457702604,3.9863134419533734,3.570149074951326,3.5587670975023777,3.340370439123225,False,True,False,True,stable
14668,OMEAD,14668.xyz,N=c1cncnccc2[nH]c(c1=O)=NNC=2Br,-0.260741,-0.084802,-90473.11507369218,-90474.78061444173,-1.4315407495272812,stable,yes,-2.592013250897403,-0.0527185178594902,-2.8052631482201003,-0.0300541566248425,-2.5767378687114477,-0.0466435765152291,-2.5943088032011064,0.0114483732244458,-2.242423710296441,-0.0931331366004089,-0.7560489677130628,-0.0722007799192313,-0.8430086577612992,0.0617834460118473,-0.7415384975145086,-0.0706540848867216,-0.7471383281045892,-0.0120040296734932,-0.6361654085465203,-0.1173207910778415,3.7160227706518802,3.953632842622772,3.7232588217258593,3.710729612352728,3.481611396799769,False,True,False,True,stable
