LinComb(1-(SigmLin(redox_potential_-1)); SigmLin(redox_potential))_mean,LinComb(1-(SigmLin(redox_potential_-1)); SigmLin(redox_potential))_med,LinComb(1-(SigmLin(redox_potential_-1)); SigmLin(redox_potential))_min,LinComb(1-(SigmLin(redox_potential_-1)); SigmLin(redox_potential))_max,LinComb(1-(SigmLin(redox_potential_-1)); SigmLin(redox_potential))_std,1-(SigmLin(redox_potential_-1))_mean,1-(SigmLin(redox_potential_-1))_med,1-(SigmLin(redox_potential_-1))_min,1-(SigmLin(redox_potential_-1))_max,1-(SigmLin(redox_potential_-1))_std,SigmLin(redox_potential_-1)_mean,SigmLin(redox_potential_-1)_med,SigmLin(redox_potential_-1)_min,SigmLin(redox_potential_-1)_max,SigmLin(redox_potential_-1)_std,redox_potential_-1_mean,redox_potential_-1_med,redox_potential_-1_min,redox_potential_-1_max,redox_potential_-1_std,SigmLin(redox_potential)_mean,SigmLin(redox_potential)_med,SigmLin(redox_potential)_min,SigmLin(redox_potential)_max,SigmLin(redox_potential)_std,redox_potential_mean,redox_potential_med,redox_potential_min,redox_potential_max,redox_potential_std,total_mean,total_med,total_min,total_max,total_std,objective_calls,n_replaced,timestamps,n_failed_obj_computation,n_not_improvers_among_success_obj_computation,n_discarded_tabu,n_discarded_filters,n_discarded_rdfilters,n_discarded_sillywalks,n_discarded_sascore,n_discarded_custom_filter
0.4970689395111219,0.5,2.645607206247693e-09,0.5,0.03510625655041052,0.007380073800373774,0.0,0.0,0.9999999999999912,0.08558976755836607,0.9926199261996261,1.0,8.79380516425954e-15,1.0,0.08558976755836606,1.3694523100043574,1.2660120725631714,0.6478987336158752,3.602173328399658,0.4924559260123142,0.9867578052218702,1.0,9.735211602637814e-35,1.0,0.11031264449963266,1.3694523100043574,1.2660120725631714,0.6478987336158752,3.602173328399658,0.4924559260123142,0.4970689395111219,0.5,2.645607206247693e-09,0.5,0.03510625655041052,271,10,10.779583930969238,0,0,2,0,0,0,0,0
0.4971732477135732,0.5,2.645607206247693e-09,0.5,0.034480207345006016,0.007117437722068657,0.0,0.0,0.9999999999999912,0.08406414099944737,0.9928825622779313,1.0,8.79380516425954e-15,1.0,0.08406414099944737,1.3585928780328336,1.2413575649261475,0.6478987336158752,3.602173328399658,0.49073532798782654,0.9872290577050776,1.0,9.735211602637814e-35,1.0,0.1083597788088749,1.3585928780328336,1.2413575649261475,0.6478987336158752,3.602173328399658,0.49073532798782654,0.4971732477135732,0.5,2.645607206247693e-09,0.5,0.034480207345006016,281,10,11.181849718093872,0,0,10,0,0,0,0,0
0.49555217459121914,0.5,2.645607206247693e-09,0.5,0.04466618620681606,0.006872852233337872,0.0,0.0,0.9999999999999912,0.08261728714477917,0.9931271477666621,1.0,8.79380516425954e-15,1.0,0.08261728714477917,1.354056759593413,1.2218694686889648,0.6478987336158752,3.602173328399658,0.4946697322876711,0.9842314969491004,1.0,9.735211602637814e-35,1.0,0.12117595433806648,1.354056759593413,1.2218694686889648,0.6478987336158752,3.602173328399658,0.4946697322876711,0.49555217459121914,0.5,2.645607206247693e-09,0.5,0.04466618620681606,291,10,11.518191814422607,0,0,22,0,0,0,0,0
0.49569994287722513,0.5,2.645607206247693e-09,0.5,0.04392518943736128,0.009966777408310036,0.0,0.0,1.0,0.09933499260613704,0.99003322259169,1.0,2.082210818846773e-20,1.0,0.09933499260613705,1.3535420843137063,1.213043212890625,0.6478987336158752,3.7431259155273438,0.5088337256141778,0.9814331083461402,1.0,2.305118494683156e-40,1.0,0.13196097520265077,1.3535420843137063,1.213043212890625,0.6478987336158752,3.7431259155273438,0.5088337256141778,0.49569994287722513,0.5,2.645607206247693e-09,0.5,0.04392518943736128,301,10,11.898470878601074,0,0,4,0,0,0,0,0
0.4958382083795614,0.5,2.645607206247693e-09,0.5,0.04321988429095909,0.009646302250486561,0.0,0.0,1.0,0.09774073410327899,0.9903536977495134,1.0,2.082210818846773e-20,1.0,0.09774073410327899,1.3524900234013892,1.221067190170288,0.6478987336158752,3.7431259155273438,0.5081546277435054,0.9820301145086361,1.0,2.305118494683156e-40,1.0,0.1298633939827084,1.3524900234013892,1.221067190170288,0.6478987336158752,3.7431259155273438,0.5081546277435054,0.4958382083795614,0.5,2.645607206247693e-09,0.5,0.04321988429095909,311,10,12.249092817306519,0,0,25,0,0,0,0,0
0.49596785920885855,0.5,2.645607206247693e-09,0.5,0.042547494851194974,0.009345794392215952,0.0,0.0,1.0,0.09622084243589718,0.990654205607784,1.0,2.082210818846773e-20,1.0,0.09622084243589718,1.3460597286343203,1.2089934349060059,0.6478987336158752,3.7431259155273438,0.5040822310932477,0.9825899240255012,1.0,2.305118494683156e-40,1.0,0.12786271370883287,1.3460597286343203,1.2089934349060059,0.6478987336158752,3.7431259155273438,0.5040822310932477,0.49596785920885855,0.5,2.645607206247693e-09,0.5,0.042547494851194974,321,10,12.735252857208252,1,0,9,0,0,0,0,0
0.4960896761511891,0.5,2.645607206247693e-09,0.5,0.041905538316821325,0.009063444108463204,0.0,0.0,1.0,0.09476971082073127,0.9909365558915368,1.0,2.082210818846773e-20,1.0,0.09476971082073127,1.3399815375711261,1.199967861175537,0.6478987336158752,3.7431259155273438,0.4995925129152658,0.983115908193915,1.0,2.305118494683156e-40,1.0,0.12595169966919254,1.3399815375711261,1.199967861175537,0.6478987336158752,3.7431259155273438,0.4995925129152658,0.4960896761511891,0.5,2.645607206247693e-09,0.5,0.041905538316821325,331,10,13.116175889968872,0,0,6,0,0,0,0,0
0.4962043484048199,0.5,2.645607206247693e-09,0.5,0.04129178637611656,0.0087976539586549,0.0,0.0,1.0,0.09338230690648437,0.991202346041345,1.0,2.082210818846773e-20,1.0,0.09338230690648439,1.3347635330342826,1.1963728666305542,0.6478987336158752,3.7431259155273438,0.4944852626451123,0.983611042850985,1.0,2.305118494683156e-40,1.0,0.12412385111321604,1.3347635330342826,1.1963728666305542,0.6478987336158752,3.7431259155273438,0.4944852626451123,0.4962043484048199,0.5,2.645607206247693e-09,0.5,0.04129178637611656,341,10,13.462916851043701,0,0,3,0,0,0,0,0
0.49631248662690486,0.5,2.645607206247693e-09,0.5,0.04070423262488298,0.00854700854672741,0.0,0.0,1.0,0.0920540992641629,0.9914529914532726,1.0,2.082210818846773e-20,1.0,0.0920540992641629,1.3308533846143304,1.1862170696258545,0.6478987336158752,3.7431259155273438,0.4901587159219252,0.9840779647070821,1.0,2.305118494683156e-40,1.0,0.12237330825380625,1.3308533846143304,1.1862170696258545,0.6478987336158752,3.7431259155273438,0.4901587159219252,0.49631248662690486,0.5,2.645607206247693e-09,0.5,0.04070423262488298,351,10,13.806968927383423,0,0,12,0,0,0,0,0
0.49641463381175494,0.5,2.645607206247693e-09,0.5,0.04014106494150811,0.008310249307205874,0.0,0.0,1.0,0.0907809950560846,0.9916897506927941,1.0,2.082210818846773e-20,1.0,0.09078099505608461,1.3321270297108594,1.1963728666305542,0.6478987336158752,3.7431259155273438,0.4894145473567853,0.9845190183163041,1.0,2.305118494683156e-40,1.0,0.1206947732711271,1.3321270297108594,1.1963728666305542,0.6478987336158752,3.7431259155273438,0.4894145473567853,0.49641463381175494,0.5,2.645607206247693e-09,0.5,0.04014106494150811,361,10,14.185125827789307,0,0,10,0,0,0,0,0
0.4965112247195416,0.5,2.645607206247693e-09,0.5,0.039600637585774076,0.008086253369006256,0.0,0.0,1.0,0.08955928692872156,0.9919137466309937,1.0,2.082210818846773e-20,1.0,0.08955928692872156,1.341294215213899,1.2066084146499634,0.6478987336158752,3.7431259155273438,0.4927999622924471,0.984936196070077,1.0,2.305118494683156e-40,1.0,0.1190834303380363,1.341294215213899,1.2066084146499634,0.6478987336158752,3.7431259155273438,0.4927999622924471,0.4965112247195416,0.5,2.645607206247693e-09,0.5,0.039600637585774076,371,10,14.46802306175232,0,0,6,0,0,0,0,0
0.4965937433015163,0.5,2.645607206247693e-09,0.5,0.039081080188569386,0.007874015747772495,0.0,0.0,1.0,0.0883856075586189,0.9921259842522275,1.0,2.082210818846773e-20,1.0,0.0883856075586189,1.3506668319539448,1.221067190170288,0.6478987336158752,3.7431259155273438,0.4955894372679758,0.9853134708552601,1.0,2.305118494683156e-40,1.0,0.11753320919352438,1.3506668319539448,1.221067190170288,0.6478987336158752,3.7431259155273438,0.4955894372679758,0.4965937433015163,0.5,2.645607206247693e-09,0.5,0.039081080188569386,381,10,14.82287311553955,0,0,13,0,0,0,0,0
0.4966808598411194,0.5,2.645607206247693e-09,0.5,0.03858183265707298,0.007672634270847367,0.0,0.0,1.0,0.08725689058137451,0.9923273657291526,1.0,2.082210818846773e-20,1.0,0.08725689058137451,1.3532130443836417,1.2239457368850708,0.6478987336158752,3.7431259155273438,0.49375379248451323,0.9856890854113916,1.0,2.305118494683156e-40,1.0,0.11604365560011824,1.3532130443836417,1.2239457368850708,0.6478987336158752,3.7431259155273438,0.49375379248451323,0.4966808598411194,0.5,2.645607206247693e-09,0.5,0.03858183265707298,391,10,15.16350793838501,0,0,8,0,0,0,0,0
0.4967636314161539,0.5,2.645607206247693e-09,0.5,0.03810124076824872,0.007481296757858655,0.0,0.0,1.0,0.08617033687077501,0.9925187032421413,1.0,2.082210818846773e-20,1.0,0.08617033687077501,1.3530939419073358,1.2218694686889648,0.6478987336158752,3.7431259155273438,0.4920435644302089,0.986045966074449,1.0,2.305118494683156e-40,1.0,0.1146093199267937,1.3530939419073358,1.2218694686889648,0.6478987336158752,3.7431259155273438,0.4920435644302089,0.4967636314161539,0.5,2.645607206247693e-09,0.5,0.03810124076824872,401,10,15.590150833129883,0,0,3,0,0,0,0,0
0.496842375177318,0.5,2.645607206247693e-09,0.5,0.037638170954402764,0.009732360097083505,0.0,0.0,1.0,0.09817148905753535,0.9902676399029166,1.0,8.837241304651534e-28,1.0,0.09817148905753537,1.3615397734073538,1.2256114482879639,0.6478987336158752,3.9278390407562256,0.5042891850283817,0.9839523902575525,1.0,9.78329772804305e-48,1.0,0.12321219236805539,1.3615397734073538,1.2256114482879639,0.6478987336158752,3.9278390407562256,0.5042891850283817,0.496842375177318,0.5,2.645607206247693e-09,0.5,0.037638170954402764,411,10,15.951856851577759,0,0,2,0,0,0,0,0
0.4958921550917721,0.5,2.645607206247693e-09,0.5,0.04264208789383196,0.009826038602872905,0.0,0.0,1.0,0.09720629589406579,0.9901739613971271,1.0,8.837241304651534e-28,1.0,0.09720629589406579,1.3674225052575317,1.2256114482879639,0.6478987336158752,3.9278390407562256,0.5129512679074539,0.9819582715806713,1.0,9.78329772804305e-48,1.0,0.1308504736111435,1.3674225052575317,1.2256114482879639,0.6478987336158752,3.9278390407562256,0.5129512679074539,0.4958921550917721,0.5,2.645607206247693e-09,0.5,0.04264208789383196,421,10,16.319041967391968,0,0,6,0,0,0,0,0
0.49598746471841315,0.5,2.645607206247693e-09,0.5,0.04214903382464259,0.00959805626869952,0.0,0.0,1.0,0.09608338215292486,0.9904019437313004,1.0,8.837241304651534e-28,1.0,0.09608338215292486,1.3703294511184338,1.232550024986267,0.6478987336158752,3.9278390407562256,0.5104168486262267,0.9823768731681267,1.0,9.78329772804305e-48,1.0,0.12935209660044944,1.3703294511184338,1.232550024986267,0.6478987336158752,3.9278390407562256,0.5104168486262267,0.49598746471841315,0.5,2.645607206247693e-09,0.5,0.04214903382464259,431,10,16.76041078567505,1,0,20,0,0,0,0,0
0.49607831977113953,0.5,2.645607206247693e-09,0.5,0.041672682379313084,0.011647722681819773,0.0,0.0,1.0,0.10603812051476022,0.9883522773181801,1.0,8.837241304651534e-28,1.0,0.1060381205147602,1.371988917289137,1.232550024986267,0.6478987336158752,3.9278390407562256,0.5159095630809939,0.9805089168604595,1.0,9.78329772804305e-48,1.0,0.13617547035251928,1.371988917289137,1.232550024986267,0.6478987336158752,3.9278390407562256,0.5159095630809939,0.49607831977113953,0.5,2.645607206247693e-09,0.5,0.041672682379313084,441,10,17.16836977005005,1,0,24,0,0,0,0,0
0.4961652749867837,0.5,2.645607206247693e-09,0.5,0.04121213518599279,0.011389458320803814,0.0,0.0,1.0,0.10486996717121443,0.988610541679196,1.0,8.837241304651534e-28,1.0,0.10486996717121443,1.3826354973332051,1.2466726303100586,0.6478987336158752,3.9278390407562256,0.5197003234045635,0.9809410916527638,1.0,9.78329772804305e-48,1.0,0.13468788248743271,1.3826354973332051,1.2466726303100586,0.6478987336158752,3.9278390407562256,0.5197003234045635,0.4961652749867837,0.5,2.645607206247693e-09,0.5,0.04121213518599279,451,10,17.46486496925354,1,0,9,0,0,0,0,0
0.49471300173810273,0.5,2.645607206247693e-09,0.5,0.04779134351192669,0.011142398487380738,0.0,0.0,1.0,0.1037395817142421,0.9888576015126191,1.0,8.837241304651534e-28,1.0,0.1037395817142421,1.3950706232912886,1.2642087936401367,0.6478987336158752,3.9278390407562256,0.5274595063481979,0.9782836049888248,1.0,9.78329772804305e-48,1.0,0.1420387298076398,1.3950706232912886,1.2642087936401367,0.6478987336158752,3.9278390407562256,0.5274595063481979,0.49471300173810273,0.5,2.645607206247693e-09,0.5,0.04779134351192669,461,10,17.731022119522095,1,0,20,0,0,0,0,0
0.4948252522319783,0.5,2.645607206247693e-09,0.5,0.047287424839603014,0.010905829517372654,0.0,0.0,1.0,0.1026449722682726,0.9890941704826272,1.0,8.837241304651534e-28,1.0,0.10264497226827259,1.3993332081033418,1.2711247205734253,0.6478987336158752,3.9278390407562256,0.52775803067416,0.9787446749465838,1.0,9.78329772804305e-48,1.0,0.14055766429440084,1.3993332081033418,1.2711247205734253,0.6478987336158752,3.9278390407562256,0.52775803067416,0.4948252522319783,0.5,2.645607206247693e-09,0.5,0.047287424839603014,471,10,18.01794672012329,0,0,8,0,0,0,0,0
0.49493283534565763,0.5,2.645607206247693e-09,0.5,0.04679911444067559,0.010679097094974053,0.0,0.0,1.0,0.10158429096795937,0.9893209029050258,1.0,8.837241304651534e-28,1.0,0.10158429096795939,1.4022207082928837,1.278334617614746,0.6478987336158752,3.9278390407562256,0.5248732498362085,0.9791865735963413,1.0,9.78329772804305e-48,1.0,0.13912195105490488,1.4022207082928837,1.278334617614746,0.6478987336158752,3.9278390407562256,0.5248732498362085,0.49493283534565763,0.5,2.645607206247693e-09,0.5,0.04679911444067559,481,10,18.410500049591064,0,0,10,0,0,0,0,0
0.4950360362551147,0.5,2.645607206247693e-09,0.5,0.046325623005360125,0.010461600209129368,0.0,0.0,1.0,0.10055582084463721,0.9895383997908705,1.0,8.837241304651534e-28,1.0,0.10055582084463721,1.40239187850486,1.2944368124008179,0.6478987336158752,3.9278390407562256,0.5216160387559763,0.9796104723011002,1.0,9.78329772804305e-48,1.0,0.13772932340420924,1.40239187850486,1.2944368124008179,0.6478987336158752,3.9278390407562256,0.5216160387559763,0.4950360362551147,0.5,2.645607206247693e-09,0.5,0.046325623005360125,491,10,18.789741039276123,0,0,10,0,0,0,0,0
0.4951351173677871,0.5,2.645607206247693e-09,0.5,0.04586621598817333,0.010252785833697644,0.0,0.0,1.0,0.09955796414308245,0.9897472141663022,1.0,8.837241304651534e-28,1.0,0.09955796414308245,1.4034316079345293,1.2996352910995483,0.6478987336158752,3.9278390407562256,0.5189955616707712,0.9800174489018766,1.0,9.78329772804305e-48,1.0,0.1363776700407186,1.4034316079345293,1.2996352910995483,0.6478987336158752,3.9278390407562256,0.5189955616707712,0.4951351173677871,0.5,2.645607206247693e-09,0.5,0.04586621598817333,501,10,19.170979976654053,0,0,34,0,0,0,0,0
0.4952303205504136,0.5,2.645607206247693e-09,0.5,0.04542020881838716,0.012009091394682035,0.0,0.0,1.0,0.10785921905056313,0.9879909086053178,1.0,8.837241304651534e-28,1.0,0.10785921905056312,1.4079724659891744,1.2996352910995483,0.6478987336158752,3.9278390407562256,0.5264540662560112,0.9784515497061452,1.0,9.78329772804305e-48,1.0,0.1418414555537448,1.4079724659891744,1.2996352910995483,0.6478987336158752,3.9278390407562256,0.5264540662560112,0.4952303205504136,0.5,2.645607206247693e-09,0.5,0.04542020881838716,511,10,19.46995782852173,0,0,39,0,0,0,0,0
0.4943716456734638,0.5,2.645607206247693e-09,0.5,0.04984432803880798,0.01369797639670349,0.0,0.0,1.0,0.11525414814513435,0.9863020236032963,1.0,8.837241304651534e-28,1.0,0.11525414814513438,1.4189816429610445,1.3023687601089478,0.6478987336158752,3.9278390407562256,0.5396048517902122,0.9750453149502243,1.0,9.78329772804305e-48,1.0,0.1528613911545672,1.4189816429610445,1.3023687601089478,0.6478987336158752,3.9278390407562256,0.5396048517902122,0.4943716456734638,0.5,2.645607206247693e-09,0.5,0.04984432803880798,521,10,19.874698877334595,0,0,18,0,0,0,0,0
0.4944776410468449,0.5,2.645607206247693e-09,0.5,0.049378680764178624,0.0134400107395151,0.0,0.0,1.0,0.11417891792723318,0.9865599892604848,1.0,8.837241304651534e-28,1.0,0.11417891792723317,1.4217137796506145,1.306591272354126,0.6478987336158752,3.9278390407562256,0.5382251925642113,0.9755152713541748,1.0,9.78329772804305e-48,1.0,0.15145316967343733,1.4217137796506145,1.306591272354126,0.6478987336158752,3.9278390407562256,0.5382251925642113,0.4944776410468449,0.5,2.645607206247693e-09,0.5,0.049378680764178624,531,10,20.255537748336792,0,0,5,0,0,0,0,0
0.4945797179221343,0.5,2.645607206247693e-09,0.5,0.048925841917564064,0.013191581705512972,0.0,0.0,1.0,0.1131332224984073,0.986808418294487,1.0,8.837241304651534e-28,1.0,0.11313322249840733,1.4239789357687762,1.31691575050354,0.6478987336158752,3.9278390407562256,0.5366840886025254,0.9759678541387556,1.0,9.78329772804305e-48,1.0,0.15008312821948666,1.4239789357687762,1.31691575050354,0.6478987336158752,3.9278390407562256,0.5366840886025254,0.4945797179221343,0.5,2.645607206247693e-09,0.5,0.048925841917564064,541,10,20.71706795692444,0,0,2,0,0,0,0,0
0.493831416485322,0.5,2.645607206247693e-09,0.5,0.05230752019197236,0.012952170059314915,0.0,0.0,1.0,0.11211573437533523,0.987047829940685,1.0,8.837241304651534e-28,1.0,0.11211573437533523,1.4252370479102576,1.3112695217132568,0.6478987336158752,3.9278390407562256,0.5362472545151653,0.9747106629113291,1.0,9.78329772804305e-48,1.0,0.15369972449332459,1.4252370479102576,1.3112695217132568,0.6478987336158752,3.9278390407562256,0.5362472545151653,0.493831416485322,0.5,2.645607206247693e-09,0.5,0.05230752019197236,551,10,21.073874950408936,0,0,15,0,0,0,0,0
0.4939413733694836,0.5,2.645607206247693e-09,0.5,0.051845650116162934,0.012721293587669373,0.0,0.0,1.0,0.1111252081115062,0.9872787064123305,1.0,8.837241304651534e-28,1.0,0.11112520811150618,1.4266299858237759,1.3112695217132568,0.6478987336158752,3.9278390407562256,0.5367875922243158,0.975161453151298,1.0,9.78329772804305e-48,1.0,0.15236044154529316,1.4266299858237759,1.3112695217132568,0.6478987336158752,3.9278390407562256,0.5367875922243158,0.4939413733694836,0.5,2.645607206247693e-09,0.5,0.051845650116162934,561,10,21.44403886795044,0,0,12,0,0,0,0,0
0.4940474789146766,0.5,2.645607206247693e-09,0.5,0.051395799684687354,0.012498503857587598,0.0,0.0,1.0,0.11016047389358273,0.9875014961424123,1.0,8.837241304651534e-28,1.0,0.11016047389358272,1.4258352979469633,1.306591272354126,0.6478987336158752,3.9278390407562256,0.5343551987839812,0.9755964539717654,1.0,9.78329772804305e-48,1.0,0.15105553607625608,1.4258352979469633,1.306591272354126,0.6478987336158752,3.9278390407562256,0.5343551987839812,0.4940474789146766,0.5,2.645607206247693e-09,0.5,0.051395799684687354,571,10,21.86531400680542,1,0,50,0,0,0,0,0
0.494149931945405,0.5,2.645607206247693e-09,0.5,0.05095745657525999,0.01228338330926423,0.0,0.0,1.0,0.10922043173813613,0.9877166166907358,1.0,8.837241304651534e-28,1.0,0.10922043173813613,1.426596853080592,1.31691575050354,0.6478987336158752,3.9278390407562256,0.5315764101841054,0.9760164805815457,1.0,9.78329772804305e-48,1.0,0.1497835635431923,1.426596853080592,1.31691575050354,0.6478987336158752,3.9278390407562256,0.5315764101841054,0.494149931945405,0.5,2.645607206247693e-09,0.5,0.05095745657525999,581,10,22.29083490371704,0,0,54,0,0,0,0,0
0.4942489056452484,0.5,2.645607206247693e-09,0.5,0.05053013713199407,0.012075542644132856,0.0,0.0,1.0,0.10830404622336373,0.9879244573558672,1.0,8.837241304651534e-28,1.0,0.10830404622336373,1.4278765387341457,1.31691575050354,0.6478987336158752,3.9278390407562256,0.5316716556890231,0.9764222686463639,1.0,9.78329772804305e-48,1.0,0.14854315902592158,1.4278765387341457,1.31691575050354,0.6478987336158752,3.9278390407562256,0.5316716556890231,0.4942489056452484,0.5,2.645607206247693e-09,0.5,0.05053013713199407,591,10,22.705021858215332,0,0,9,0,0,0,0,0
0.494344597731018,0.5,2.645607206247693e-09,0.5,0.05011338972786755,0.011874618473681394,0.0,0.0,1.0,0.10741034169847709,0.9881253815263187,1.0,8.837241304651534e-28,1.0,0.1074103416984771,1.42802152826068,1.3214846849441528,0.6478987336158752,3.9278390407562256,0.5287693835362514,0.9768145769883545,1.0,9.78329772804305e-48,1.0,0.14733304673025446,1.42802152826068,1.3214846849441528,0.6478987336158752,3.9278390407562256,0.5287693835362514,0.494344597731018,0.5,2.645607206247693e-09,0.5,0.05011338972786755,601,10,22.994196891784668,0,0,16,0,0,0,0,0
0.493619637465556,0.5,2.645607206247693e-09,0.5,0.05356636756506928,0.011680271199153056,0.0,0.0,1.0,0.10653839792041801,0.9883197288008471,1.0,8.837241304651534e-28,1.0,0.106538397920418,1.4313083435431635,1.325681447982788,0.6478987336158752,3.9278390407562256,0.5303676050509483,0.9755590037319588,1.0,9.78329772804305e-48,1.0,0.15138223202788628,1.4313083435431635,1.325681447982788,0.6478987336158752,3.9278390407562256,0.5303676050509483,0.493619637465556,0.5,2.645607206247693e-09,0.5,0.05356636756506928,611,10,23.273986101150513,0,0,55,0,0,0,0,0
0.49364087551994207,0.5,2.645607206247693e-09,0.5,0.05316851235019284,0.011492183096107113,0.0,0.0,1.0,0.10568734607358196,0.988507816903893,1.0,8.837241304651534e-28,1.0,0.10568734607358196,1.436023385340465,1.3311587572097778,0.6478987336158752,3.9278390407562256,0.5316227103075402,0.9757895679437769,1.0,9.78329772804305e-48,1.0,0.15021868212115175,1.436023385340465,1.3311587572097778,0.6478987336158752,3.9278390407562256,0.5316227103075402,0.49364087551994207,0.5,2.645607206247693e-09,0.5,0.05316851235019284,621,10,23.612385034561157,0,0,30,0,0,0,0,0
0.4937416540378511,0.5,2.645607206247693e-09,0.5,0.05275150464871546,0.011310056581113339,0.0,0.0,1.0,0.10485636513344869,0.9886899434188867,1.0,8.837241304651534e-28,1.0,0.10485636513344869,1.435043021824016,1.3304558992385864,0.6478987336158752,3.9278390407562256,0.5279442048385768,0.9761732514945889,1.0,9.78329772804305e-48,1.0,0.14905427560644155,1.435043021824016,1.3304558992385864,0.6478987336158752,3.9278390407562256,0.5279442048385768,0.4937416540378511,0.5,2.645607206247693e-09,0.5,0.05275150464871546,631,10,24.067453861236572,1,0,32,0,0,0,0,0
0.4938392881402247,0.5,2.645607206247693e-09,0.5,0.05234415488287275,0.011133612640690354,0.0,0.0,1.0,0.10404467853955238,0.9888663873593098,1.0,8.837241304651534e-28,1.0,0.10404467853955238,1.4348600384039738,1.3311587572097778,0.6478987336158752,3.9278390407562256,0.5253110206719638,0.9765449636397591,1.0,9.78329772804305e-48,1.0,0.1479165094638666,1.4348600384039738,1.3311587572097778,0.6478987336158752,3.9278390407562256,0.5253110206719638,0.4938392881402247,0.5,2.645607206247693e-09,0.5,0.05234415488287275,641,10,24.468690872192383,0,0,11,0,0,0,0,0
0.4939339227310046,0.5,2.645607206247693e-09,0.5,0.0519460960176405,0.010962589405042269,0.0,0.0,1.0,0.10325155114717183,0.9890374105949578,1.0,8.837241304651534e-28,1.0,0.10325155114717183,1.4369948185900205,1.3372762203216553,0.6478987336158752,3.9278390407562256,0.52369143211203,0.9769052560569671,1.0,9.78329772804305e-48,1.0,0.14680438403249096,1.4369948185900205,1.3372762203216553,0.6478987336158752,3.9278390407562256,0.52369143211203,0.4939339227310046,0.5,2.645607206247693e-09,0.5,0.0519460960176405,651,10,24.892839908599854,0,0,15,0,0,0,0,0
0.49250990182127746,0.5,1.2609594764418875e-09,0.5,0.058259317504846114,0.010796741321144504,0.0,0.0,1.0,0.10247628638105902,0.9892032586788555,1.0,8.837241304651534e-28,1.0,0.10247628638105902,1.441299235135452,1.336827039718628,0.6478987336158752,3.9278390407562256,0.5304534702519256,0.9742230623214104,1.0,9.78329772804305e-48,1.0,0.15528062280923552,1.441299235135452,1.336827039718628,0.6478987336158752,3.9278390407562256,0.5304534702519256,0.49250990182127746,0.5,1.2609594764418875e-09,0.5,0.058259317504846114,661,10,25.266627073287964,0,0,25,0,0,0,0,0
0.4926215277255803,0.5,1.2609594764418875e-09,0.5,0.057830686282596286,0.010635836085359937,0.0,0.0,1.0,0.10171822386518219,0.9893641639146401,1.0,8.837241304651534e-28,1.0,0.10171822386518219,1.4388626810335368,1.3304558992385864,0.6478987336158752,3.9278390407562256,0.5275970192282298,0.9746072193658007,1.0,9.78329772804305e-48,1.0,0.15415083944936253,1.4388626810335368,1.3304558992385864,0.6478987336158752,3.9278390407562256,0.5275970192282298,0.4926215277255803,0.5,1.2609594764418875e-09,0.5,0.057830686282596286,671,10,25.70976209640503,0,0,5,0,0,0,0,0
0.49272987533607104,0.5,1.2609594764418875e-09,0.5,0.057411375323646534,0.01047965640716082,0.0,0.0,1.0,0.10097673675880026,0.9895203435928392,1.0,8.837241304651534e-28,1.0,0.10097673675880026,1.435989837989583,1.3297959566116333,0.6478987336158752,3.9278390407562256,0.524931210100145,0.9749800942649813,1.0,9.78329772804305e-48,1.0,0.15304533799887843,1.435989837989583,1.3297959566116333,0.6478987336158752,3.9278390407562256,0.524931210100145,0.49272987533607104,0.5,1.2609594764418875e-09,0.5,0.057411375323646534,681,10,26.111166954040527,0,0,16,0,0,0,0,0
0.49283508698099043,0.5,1.2609594764418875e-09,0.5,0.05700105180156431,0.010327997124857479,0.0,0.0,1.0,0.10025122978100301,0.9896720028751426,1.0,8.837241304651534e-28,1.0,0.10025122978100301,1.4354080436198653,1.3297959566116333,0.6478987336158752,3.9278390407562256,0.523640782559823,0.9753421768371232,1.0,9.78329772804305e-48,1.0,0.15196326184175932,1.4354080436198653,1.3297959566116333,0.6478987336158752,3.9278390407562256,0.523640782559823,0.49283508698099043,0.5,1.2609594764418875e-09,0.5,0.05700105180156431,691,10,26.450856924057007,0,0,14,0,0,0,0,0
0.49293729686713894,0.5,1.2609594764418875e-09,0.5,0.05659939928905417,0.010180664783561368,0.0,0.0,1.0,0.09954113715264722,0.9898193352164386,1.0,8.837241304651534e-28,1.0,0.09954113715264722,1.4357618881700382,1.3297959566116333,0.6478987336158752,3.9278390407562256,0.5216533355941457,0.9756939289507164,1.0,9.78329772804305e-48,1.0,0.15090379603539264,1.4357618881700382,1.3297959566116333,0.6478987336158752,3.9278390407562256,0.5216533355941457,0.49293729686713894,0.5,1.2609594764418875e-09,0.5,0.05659939928905417,701,10,26.8802649974823,0,0,9,0,0,0,0,0
0.49303663165100475,0.5,1.2609594764418875e-09,0.5,0.05620611673386197,0.010037476811921967,0.0,0.0,1.0,0.09884592074305143,0.9899625231880781,1.0,8.837241304651534e-28,1.0,0.09884592074305143,1.4378792730732475,1.3311587572097778,0.6478987336158752,3.9278390407562256,0.5202138502832103,0.9760357864900876,1.0,9.78329772804305e-48,1.0,0.14986616474261635,1.4378792730732475,1.3311587572097778,0.6478987336158752,3.9278390407562256,0.5202138502832103,0.49303663165100475,0.5,1.2609594764418875e-09,0.5,0.05620611673386197,711,10,27.318756103515625,0,0,10,0,0,0,0,0
