history_data,total,LinComb(1-(SigmLin(redox_potential_-1)); SigmLin(redox_potential)),1-(SigmLin(redox_potential_-1)),SigmLin(redox_potential_-1),redox_potential_-1,SigmLin(redox_potential),redox_potential,smiles
C|AddA-15|Sub-8|ChB-1406|AddA-12|MoveFG-2|AddA-20_ChB-703,0.5,0.5,0.0,1.0,1.065648078918457,1.0,1.065648078918457,PC1=PC1
C|AddA-15|AddA-12|Sub-16_AddA-29|Sub-9_AddA-38|Sub-2,0.5,0.5,0.0,1.0,1.6261000633239746,1.0,1.6261000633239746,NOCSCl
C|Sub-1|AddA-8|AddA-10_Sub-17|Sub-9_ChB-1406|InsA-1_AddA-17,0.5,0.5,0.0,1.0,1.1364837884902954,1.0,1.1364837884902954,NCN=NN
C|AddA-15|Sub-8|InsA-0|InsA-37|MoveFG-41|InsA-2|Sub-3|Sub-37,0.5,0.5,0.0,1.0,1.3964959383010864,1.0,1.3964959383010864,CC(C)SF
C|AddA-15|Sub-8|InsA-0|InsA-37|MoveFG-41|InsA-2|ChB-740,0.5,0.5,0.0,1.0,0.8821260333061218,1.0,0.8821260333061218,CCC1CC1
C|AddA-15|Sub-8|ChB-1406|AddA-12|MoveFG-2|ChB-703_Sub-5,0.5,0.5,0.0,1.0,1.7088277339935303,1.0,1.7088277339935303,C1=PS1
C|AddA-15|AddA-12|Sub-16_AddA-29|Sub-9_AddA-38|InsA-108_ChB-1481,0.5,0.5,0.0,1.0,1.7246013879776,1.0,1.7246013879776,NCC1=C(Cl)S1
C|Sub-1|AddA-8|AddA-10_Sub-17|Sub-9_ChB-1406|CutA-0_AddA-21,0.5,0.5,0.0,1.0,1.4039006233215332,1.0,1.4039006233215332,NNS
C|AddA-15|Sub-8|InsA-0|InsA-37|MoveFG-41|InsA-2|Sub-3|InsA-73_Sub-22,0.5,0.5,0.0,1.0,1.1348985433578491,1.0,1.1348985433578491,CC(CF)CCl
C|AddA-15|Sub-8|InsA-0|InsA-37|MoveFG-41|InsA-2|ChB-742,0.5,0.5,0.0,1.0,0.8759297132492065,1.0,0.8759297132492065,CC1CC1C
C|AddA-15|Sub-8|ChB-1406|AddA-12|MoveFG-2|Sub-1_AddA-10,0.5,0.5,0.0,1.0,1.3718111515045166,1.0,1.3718111515045166,C=PNO
C|Sub-1|AddA-8|AddA-10_Sub-17|Sub-9_ChB-1406|AddA-16_Sub-29,0.5,0.5,0.0,1.0,1.544563889503479,1.0,1.544563889503479,NN=NS
C|AddA-15|AddA-12|Sub-16_AddA-29|ChB-705|AddA-37_MoveFG-4,0.5,0.5,0.0,1.0,2.102491617202759,1.0,2.102491617202759,BrS[SH]1CC1
C|AddA-15|Sub-8|InsA-0|ChB-2109|Sub-5_ChB-0|AddA-27|ChB-703|InsA-0_InsA-39,0.5,0.5,0.0,1.0,1.535004734992981,1.0,1.535004734992981,FC1CCCS1
C|AddA-15|Sub-8|ChB-1406|AddA-12|ChB-740|Sub-12|AddA-25,0.5,0.5,0.0,1.0,1.4949616193771362,1.0,1.4949616193771362,NP1C=P1
C|Sub-1|AddA-8|AddA-10_Sub-17|Sub-9_ChB-1406|ChB-703_MoveFG-39,0.5,0.5,0.0,1.0,1.1370468139648438,1.0,1.1370468139648438,NNN
C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|AddA-30|InsA-0|AddA-29|Sub-47,0.5,0.5,0.0,1.0,1.4931421279907227,1.0,1.4931421279907227,PCOC(Cl)Br
C|AddA-15|Sub-8|InsA-0|InsA-37|MoveFG-41|InsA-2|Sub-12_AddA-45,0.5,0.5,0.0,1.0,0.8794727921485901,1.0,0.8794727921485901,CC(P)C(C)S
C|AddA-15|Sub-8|InsA-0|ChB-2109|Sub-5_ChB-0|AddA-27|ChB-703|AddA-25_Sub-32,0.5,0.5,0.0,1.0,1.1365065574645996,1.0,1.1365065574645996,CC1(F)CS1
C|AddA-15|Sub-8|ChB-1406|AddA-12|MoveFG-2|Sub-5_InsA-37,0.5,0.5,0.0,1.0,0.8393206596374512,1.0,0.8393206596374512,CCPS
C|Sub-1|AddA-8|AddA-10_Sub-17|Sub-9_ChB-1406|InsA-1_RmA-2,0.5,0.5,0.0,1.0,1.1645835638046265,1.0,1.1645835638046265,CN=N
C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|AddA-30|InsA-0|AddA-29|Sub-40_MoveFG-116,0.5,0.5,0.0,1.0,0.9781574010848999,1.0,0.9781574010848999,CC(O)(Cl)CP
C|AddA-15|Sub-8|ChB-1406|AddA-12|MoveFG-2|AddA-12_CutA-0|Sub-18,0.5,0.5,0.0,1.0,1.2698242664337158,1.0,1.2698242664337158,C=PO
C|AddA-15|Sub-8|InsA-0|InsA-37|MoveFG-41|InsA-2|Sub-3|InsA-108_InsA-109,0.5,0.5,0.0,1.0,1.0258617401123047,1.0,1.0258617401123047,CC(C)CCCF
C|AddA-15|AddA-12|Sub-16_AddA-29|Sub-9_AddA-38|Sub-15_Sub-39,0.5,0.5,0.0,1.0,1.9451051950454712,1.0,1.9451051950454712,BrCCSBr
C|AddA-15|Sub-8|InsA-0|InsA-37|MoveFG-41|InsA-2|InsA-73_Sub-6,0.5,0.5,0.0,1.0,1.0462433099746704,1.0,1.0462433099746704,CCC(C)CCl
C|AddA-15|Sub-8|ChB-1406|AddA-12|MoveFG-2|AddA-20,0.5,0.5,0.0,1.0,0.9272075295448303,1.0,0.9272075295448303,CP=CP
C|AddA-15|AddA-12|Sub-16_AddA-29|Sub-9_AddA-38|MoveFG-2775,0.5,0.5,0.0,1.0,1.7512264251708984,1.0,1.7512264251708984,CCNSCl
C|Sub-1|AddA-8|AddA-10_Sub-17|Sub-9_ChB-1406|InsA-1_MoveFG-3,0.5,0.5,0.0,1.0,1.0789508819580078,1.0,1.0789508819580078,N=C(N)N
C|AddA-15|Sub-8|ChB-1406|AddA-12|MoveFG-2|AddA-12_CutA-0|InsA-37_ChB-1407,0.5,0.5,0.0,1.0,1.9943633079528809,1.0,1.9943633079528809,C1=PCP=1
C|AddA-15|AddA-12|Sub-16_AddA-29|ChB-705|AddA-28_AddA-8,0.5,0.5,0.0,1.0,1.5652692317962646,1.0,1.5652692317962646,CC1(Br)SC1P
C|AddA-15|Sub-8|InsA-0|InsA-37|MoveFG-41|InsA-2|AddA-8_ChB-777,0.5,0.5,0.0,1.0,0.8807482719421387,1.0,0.8807482719421387,CCC1CC1C
C|AddA-15|Sub-8|ChB-1406|AddA-12|MoveFG-2|InsA-1_Sub-12,0.5,0.5,0.0,1.0,0.9873709082603455,1.0,0.9873709082603455,CCP=P
C|AddA-15|AddA-12|Sub-16_AddA-29|Sub-9_AddA-38|CutA-3_ChB-1407,0.5,0.5,0.0,1.0,1.4422776699066162,1.0,1.4422776699066162,NC=CCl
C|Sub-1|AddA-8|AddA-10_Sub-17|Sub-9_ChB-1406|CutA-0_AddA-20,0.5,0.5,0.0,1.0,0.8298250436782837,1.0,0.8298250436782837,NNP
C|AddA-15|Sub-8|InsA-0|InsA-37|MoveFG-41|InsA-2|Sub-3|Sub-15_Sub-37,0.5,0.5,0.0,1.0,1.5602681636810303,1.0,1.5602681636810303,CC(Br)SF
C|Sub-1|AddA-8|AddA-10_Sub-17|Sub-9_ChB-1406|AddA-22_InsA-38,0.5,0.5,0.0,1.0,1.3532443046569824,1.0,1.3532443046569824,NN=NCCl
C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|AddA-30|InsA-0|AddA-29|Sub-5,0.5,0.5,0.0,1.0,1.176719307899475,1.0,1.176719307899475,PCSC(S)Cl
C|AddA-15|Sub-8|ChB-1406|AddA-12|MoveFG-2|AddA-12_CutA-0|AddA-9_InsA-2,0.5,0.5,0.0,1.0,0.9508177638053894,1.0,0.9508177638053894,NCC=PP
C|AddA-15|Sub-8|InsA-0|InsA-37|MoveFG-41|InsA-2|Sub-3|CutA-4_AddA-28,0.5,0.5,0.0,1.0,0.9598512649536133,1.0,0.9598512649536133,CC(F)CP
C|AddA-15|Sub-8|InsA-0|InsA-37|MoveFG-41|InsA-2|AddA-36_Sub-19,0.5,0.5,0.0,1.0,0.9642021059989929,1.0,0.9642021059989929,CCC(C)(F)P
C|AddA-15|Sub-8|ChB-1406|AddA-12|ChB-740|Sub-12|AddA-29_AddA-15,0.5,0.5,0.0,1.0,2.1591029167175293,1.0,2.1591029167175293,SP1P=C1Br
C|AddA-15|AddA-12|Sub-16_AddA-29|Sub-9_AddA-38|MoveFG-4105_Sub-17,0.5,0.5,0.0,1.0,1.327645182609558,1.0,1.327645182609558,SNCNCl
C|Sub-1|AddA-8|AddA-10_Sub-17|Sub-9_ChB-1406|Sub-10_MoveFG-2,0.5,0.5,0.0,1.0,1.4792717695236206,1.0,1.4792717695236206,NN=O
C|AddA-15|AddA-12|Sub-16_AddA-29|ChB-705|RmA-1_AddA-27,0.5,0.5,0.0,1.0,1.1819698810577393,1.0,1.1819698810577393,F[SH]1CC1
C|AddA-15|Sub-8|InsA-0|InsA-37|MoveFG-41|InsA-2|Sub-6_AddA-18,0.5,0.5,0.0,1.0,1.0975799560546875,1.0,1.0975799560546875,CC(CO)CCl
C|AddA-15|Sub-8|InsA-0|ChB-2109|Sub-5_ChB-0|AddA-27|ChB-703|ChB-1406_InsA-37,0.5,0.5,0.0,1.0,1.2613141536712646,1.0,1.2613141536712646,FC1CC=[SH]1
C|AddA-15|Sub-8|ChB-1406|AddA-12|MoveFG-2|InsA-37_Sub-14,0.5,0.5,0.0,1.0,1.0088199377059937,1.0,1.0088199377059937,CPCCl
C|AddA-15|AddA-12|Sub-16_AddA-29|Sub-9_AddA-38|InsA-0_MoveFG-4106,0.5,0.5,0.0,1.0,1.1379594802856445,1.0,1.1379594802856445,NCCC(S)Cl
C|Sub-1|AddA-8|AddA-10_Sub-17|Sub-9_ChB-1406|Sub-10_AddA-25,0.5,0.5,0.0,1.0,1.53876531124115,1.0,1.53876531124115,NNN=O
C|AddA-15|AddA-12|Sub-16_AddA-29|ChB-705|AddA-11_InsA-1,0.5,0.5,0.0,1.0,1.841888666152954,1.0,1.841888666152954,FC1(Br)CCS1
C|AddA-15|Sub-8|InsA-0|InsA-37|MoveFG-41|InsA-2|AddA-13_ChB-740,0.5,0.5,0.0,1.0,0.9363134503364563,1.0,0.9363134503364563,SCCC1CC1
C|AddA-15|AddA-12|Sub-16_AddA-29|Sub-9_AddA-38|InsA-108_Sub-41,0.5,0.5,0.0,1.0,1.4429889917373657,1.0,1.4429889917373657,NCCSNCl
C|Sub-1|AddA-8|AddA-10_Sub-17|Sub-9_ChB-1406|InsA-0_Sub-29,0.5,0.5,0.0,1.0,1.5482372045516968,1.0,1.5482372045516968,NNSN
C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|AddA-30|InsA-0|AddA-29|AddA-52_Sub-37,0.5,0.5,0.0,1.0,1.3984675407409668,1.0,1.3984675407409668,PSOC(Cl)SP
C|AddA-15|Sub-8|ChB-1406|AddA-12|MoveFG-2|AddA-12_CutA-0|AddA-24_MoveFG-3,0.5,0.5,0.0,1.0,0.9328628182411194,1.0,0.9328628182411194,C=CPP
C|AddA-15|Sub-8|InsA-0|InsA-37|MoveFG-41|InsA-2|AddA-40,0.5,0.5,0.0,1.0,0.8480355143547058,1.0,0.8480355143547058,CC(C)C(C)C
C|AddA-15|Sub-8|InsA-0|ChB-2109|Sub-5_ChB-0|AddA-27|ChB-703|InsA-0_AddA-13,0.5,0.5,0.0,1.0,1.1797844171524048,1.0,1.1797844171524048,FC1CC[SH]1S
C|AddA-15|AddA-12|Sub-16_AddA-29|Sub-9_AddA-38|ChB-2182,0.5,0.5,0.0,1.0,1.7699495553970337,1.0,1.7699495553970337,NCC#SCl
C|Sub-1|AddA-8|AddA-10_Sub-17|Sub-9_ChB-1406|ChB-703_ChB-740,0.5,0.5,0.0,1.0,1.8872884511947632,1.0,1.8872884511947632,[nH]1[nH][nH]1
C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|AddA-30|InsA-0|AddA-29|ChB-1548_CutA-5,0.5,0.5,0.0,1.0,1.2986092567443848,1.0,1.2986092567443848,PC1OC1Cl
C|AddA-15|AddA-12|Sub-16_AddA-29|ChB-705|Sub-20,0.5,0.5,0.0,1.0,1.7250463962554932,1.0,1.7250463962554932,BrC1PS1
C|AddA-15|Sub-8|InsA-0|InsA-37|MoveFG-41|InsA-2|Sub-3|Sub-23_Sub-19,0.5,0.5,0.0,1.0,1.0927011966705322,1.0,1.0927011966705322,CC(F)CF
C|AddA-15|Sub-8|InsA-0|InsA-37|MoveFG-41|InsA-2|RmA-0_ChB-1443,0.5,0.5,0.0,1.0,0.9298445582389832,1.0,0.9298445582389832,C=C(C)C
C|AddA-15|Sub-8|ChB-1406|AddA-12|ChB-740|Sub-12|AddA-24_AddA-10,0.5,0.5,0.0,1.0,1.3191825151443481,1.0,1.3191825151443481,CP1P=C1O
C|AddA-15|AddA-12|Sub-16_AddA-29|Sub-9_AddA-38|MoveFG-39_InsA-37,0.5,0.5,0.0,1.0,1.6245851516723633,1.0,1.6245851516723633,CNCCSCl
C|Sub-1|AddA-8|AddA-10_Sub-17|Sub-9_ChB-1406|AddA-16,0.5,0.5,0.0,1.0,1.1371437311172485,1.0,1.1371437311172485,CN=NN
C|AddA-15|Sub-8|ChB-1406|AddA-12|ChB-740|Sub-12|AddA-31,0.5,0.5,0.0,1.0,1.8940118551254272,1.0,1.8940118551254272,BrP1C=P1
C|AddA-15|AddA-12|Sub-16_AddA-29|Sub-9_AddA-38|ChB-705_MoveFG-3,0.5,0.5,0.0,1.0,1.5970064401626587,1.0,1.5970064401626587,NS1(Cl)CC1
C|Sub-1|AddA-8|AddA-10_Sub-17|Sub-9_ChB-1406|InsA-0_ChB-1479,0.5,0.5,0.0,1.0,1.5493682622909546,1.0,1.5493682622909546,NC1=NN1
C|AddA-15|Sub-8|ChB-1406|AddA-12|MoveFG-2|AddA-12_CutA-0|AddA-27_MoveFG-1406,0.5,0.5,0.0,1.0,1.1770856380462646,1.0,1.1770856380462646,FPC=P
C|AddA-15|Sub-8|InsA-0|InsA-37|MoveFG-41|InsA-2|Sub-3|InsA-3_ChB-1480,0.5,0.5,0.0,1.0,1.068642258644104,1.0,1.068642258644104,CC1C=C1CF
C|AddA-15|Sub-8|InsA-0|InsA-37|MoveFG-41|InsA-2|AddA-33,0.5,0.5,0.0,1.0,0.8578987717628479,1.0,0.8578987717628479,CCC(C)(C)N
C|AddA-15|Sub-8|InsA-0|ChB-2109|Sub-5_ChB-0|AddA-27|ChB-703|MoveFG-2774_Sub-20,0.5,0.5,0.0,1.0,1.1255851984024048,1.0,1.1255851984024048,F[SH]1CP1
C|AddA-15|Sub-8|ChB-1406|AddA-12|MoveFG-2|Sub-12_ChB-703,0.5,0.5,0.0,1.0,1.2937688827514648,1.0,1.2937688827514648,C1P=P1
C|AddA-15|AddA-12|Sub-16_AddA-29|Sub-9_AddA-38|ChB-1407,0.5,0.5,0.0,1.0,1.8268059492111206,1.0,1.8268059492111206,NC=CSCl
C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|AddA-30|InsA-0|AddA-29|Sub-28,0.5,0.5,0.0,1.0,0.8777866363525391,1.0,0.8777866363525391,PCOC(P)S
C|AddA-15|Sub-8|InsA-0|InsA-37|MoveFG-41|InsA-2|Sub-3|InsA-108_InsA-38,0.5,0.5,0.0,1.0,1.0242024660110474,1.0,1.0242024660110474,CCC(C)CCF
C|AddA-15|Sub-8|InsA-0|InsA-37|MoveFG-41|InsA-2|AddA-23_MoveFG-4105,0.5,0.5,0.0,1.0,1.3897151947021484,1.0,1.3897151947021484,CCC(Br)CC
C|AddA-15|AddA-12|Sub-16_AddA-29|Sub-9_AddA-38|AddA-24_ChB-741,0.5,0.5,0.0,1.0,1.6435935497283936,1.0,1.6435935497283936,CC1CN[SH]1Cl
C|AddA-15|AddA-12|Sub-16_AddA-29|ChB-705|AddA-8_RmA-2,0.5,0.5,0.0,1.0,1.4661511182785034,1.0,1.4661511182785034,CC(S)Br
C|AddA-15|Sub-8|InsA-0|InsA-37|MoveFG-41|InsA-2|AddA-46_RmA-0,0.5,0.5,0.0,1.0,1.0603479146957397,1.0,1.0603479146957397,CC(C)CCl
C|Sub-1|AddA-8|AddA-10_Sub-17|Sub-9_ChB-1406|Sub-12_Sub-10,0.5,0.5,0.0,1.0,1.4792717695236206,1.0,1.4792717695236206,NN=O
C|AddA-15|Sub-8|InsA-0|InsA-37|MoveFG-41|InsA-2|RmA-2_AddA-34,0.5,0.5,0.0,1.0,0.9267517924308777,1.0,0.9267517924308777,CCC(C)O
C|AddA-15|Sub-8|ChB-1406|AddA-12|MoveFG-2|AddA-11_AddA-21,0.5,0.5,0.0,1.0,1.1907446384429932,1.0,1.1907446384429932,FCP=CS
C|AddA-15|AddA-12|Sub-16_AddA-29|Sub-9_AddA-38|AddA-34,0.5,0.5,0.0,1.0,1.2440687417984009,1.0,1.2440687417984009,NCC[SH](O)Cl
C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|AddA-30|InsA-0|AddA-29|ChB-845_Sub-25,0.5,0.5,0.0,1.0,1.9727272987365723,1.0,1.9727272987365723,NC1OC(P)S1
C|AddA-15|Sub-8|InsA-0|InsA-37|MoveFG-41|InsA-2|Sub-3|Sub-19,0.5,0.5,0.0,1.0,1.0927011966705322,1.0,1.0927011966705322,CC(F)CF
C|AddA-15|Sub-8|InsA-0|InsA-37|MoveFG-41|InsA-2|AddA-14,0.5,0.5,0.0,1.0,1.044443130493164,1.0,1.044443130493164,CC(C)CCCl
C|AddA-15|Sub-8|InsA-0|ChB-2109|Sub-5_ChB-0|AddA-27|ChB-703|ChB-1407_AddA-15,0.5,0.5,0.0,1.0,2.0755059719085693,1.0,2.0755059719085693,FC1=S(Br)C1
C|AddA-15|Sub-8|ChB-1406|AddA-12|ChB-740|Sub-12|ChB-37_AddA-18,0.5,0.5,0.0,1.0,1.126882791519165,1.0,1.126882791519165,OP=CP
