smiles,n_success_mut,n_failures_mut,LinComb(1-(SigmLin(redox_potential_-1)); SigmLin(redox_potential)),1-(SigmLin(redox_potential_-1)),SigmLin(redox_potential_-1),redox_potential_-1,SigmLin(redox_potential),redox_potential,total,obj_computation_time,history_data
CCNF,2,0,0.5,0.0,1.0,1.069270133972168,1.0,1.069270133972168,0.5,0.04116392135620117,C|Sub-1|AddA-12|AddA-11_Sub-9|InsA-0_InsA-38|RmA-1
NN(F)Br,3,0,0.5,0.0,1.0,2.2089715003967285,1.0,2.2089715003967285,0.5,0.027041196823120117,C|Sub-1|AddA-12|AddA-11_Sub-9|AddA-15
FF,3,0,0.5,0.0,1.0,1.4591341018676758,1.0,1.4591341018676758,0.5,0.012130022048950195,C|Sub-1|AddA-12|Sub-11_AddA-13|CutA-0|Sub-11
PCCP,4,0,0.5,0.0,1.0,0.7789950370788574,1.0,0.7789950370788574,0.5,0.04630899429321289,C|AddA-15|Sub-8|InsA-0|MoveFG-1406_Sub-17|Sub-4_InsA-1|MoveFG-77_Sub-20
FC(S)CCl,4,0,0.5,0.0,1.0,1.2239457368850708,1.0,1.2239457368850708,0.5,0.047693729400634766,C|AddA-13|AddA-21|Sub-19|MoveFG-1406_AddA-14|InsA-2
FC(CS)CCl,3,0,0.5,0.0,1.0,1.1679552793502808,1.0,1.1679552793502808,0.5,0.04389214515686035,C|AddA-13|AddA-21|Sub-19|MoveFG-1406_AddA-14|InsA-2|InsA-0
FNCNP,2,0,0.5,0.0,1.0,1.0766609907150269,1.0,1.0766609907150269,0.5,0.03620409965515137,C|Sub-1|AddA-12|AddA-11_Sub-9|InsA-0_InsA-38|AddA-20_CutA-3
F[SH](Cl)Br,3,0,0.5,0.0,1.0,1.89228355884552,1.0,1.89228355884552,0.5,0.01821112632751465,C|Sub-1|AddA-15|AddA-14|Sub-0|Sub-5_AddA-11
C#[SH],3,0,0.5,0.0,1.0,1.4617919921875,1.0,1.4617919921875,0.5,0.0168149471282959,C|AddA-15|Sub-8|ChB-2109|Sub-9|Sub-13
CCC(C)CCP,0,0,0.5,0.0,1.0,0.8423675298690796,1.0,0.8423675298690796,0.5,0.06721806526184082,C|AddA-15|Sub-8|InsA-0|InsA-37|MoveFG-41|InsA-2|InsA-73_AddA-28
N=NCl,2,0,0.5,0.0,1.0,2.0036683082580566,1.0,2.0036683082580566,0.5,0.01690387725830078,C|Sub-1|AddA-14|AddA-9_MoveFG-2|ChB-1407_MoveFG-1406
N=CN,4,0,0.5,0.0,1.0,1.0862644910812378,1.0,1.0862644910812378,0.5,0.031200885772705078,C|Sub-1|AddA-14|InsA-0|Sub-9_ChB-2110|ChB-1407
CC=CN,4,0,0.5,0.0,1.0,0.9408369660377502,1.0,0.9408369660377502,0.5,0.06178998947143555,C|AddA-15|InsA-0|InsA-37_ChB-1407|RmA-1|AddA-9
CCCF,2,0,0.5,0.0,1.0,1.0284496545791626,1.0,1.0284496545791626,0.5,0.03870105743408203,C|Sub-1|AddA-12|Sub-11_AddA-13|CutA-0|AddA-16_MoveFG-2|InsA-37_Sub-8
N=NF,5,0,0.5,0.0,1.0,1.750312089920044,1.0,1.750312089920044,0.5,0.01723790168762207,C|Sub-1|AddA-12|AddA-11_Sub-9|ChB-1406
FN=NOF,3,0,0.5,0.0,1.0,2.3190877437591553,1.0,2.3190877437591553,0.5,0.029890060424804688,C|Sub-1|AddA-12|AddA-11_Sub-9|ChB-1406|AddA-18_AddA-35
N#CNP,3,0,0.5,0.0,1.0,1.1433414220809937,1.0,1.1433414220809937,0.5,0.026715755462646484,C|Sub-1|AddA-14|InsA-0|Sub-9_ChB-2110|AddA-20
SC#SCCl,2,0,0.5,0.0,1.0,1.4323574304580688,1.0,1.4323574304580688,0.5,0.028655052185058594,C|AddA-13|AddA-21|Sub-19|Sub-22_ChB-2109|InsA-37_AddA-13
CC[SH](N)#CCF,3,0,0.5,0.0,1.0,1.1755627393722534,1.0,1.1755627393722534,0.5,0.07330489158630371,C|AddA-13|AddA-21|Sub-19|InsA-0|InsA-37_AddA-17|InsA-39_ChB-2150
CCSS,2,0,0.5,0.0,1.0,1.3311587572097778,1.0,1.3311587572097778,0.5,0.05261421203613281,C|AddA-13|AddA-21|Sub-19|InsA-0|MoveFG-1444_Sub-21
NSCS,2,0,0.5,0.0,1.0,1.138118028640747,1.0,1.138118028640747,0.5,0.04174399375915527,C|AddA-13|ChB-1406_AddA-17|InsA-0|Sub-5
SCCl,4,0,0.5,0.0,1.0,1.1287721395492554,1.0,1.1287721395492554,0.5,0.022349834442138672,C|Sub-1|AddA-15|AddA-14|Sub-0|Sub-13
CC(N)SCl,0,0,0.5,0.0,1.0,1.6210530996322632,1.0,1.6210530996322632,0.5,0.032206058502197266,C|AddA-15|AddA-12|Sub-16_AddA-29|Sub-9_AddA-38|MoveFG-2774
CSBr,2,0,0.5,0.0,1.0,1.8947389125823975,1.0,1.8947389125823975,0.5,0.020704030990600586,C|AddA-15|Sub-5|InsA-0|MoveFG-1406
NN,3,0,0.5,0.0,1.0,0.8135103583335876,1.0,0.8135103583335876,0.5,0.01957416534423828,C|Sub-1|AddA-14|AddA-9_MoveFG-2|CutA-2_Sub-9
NOS,3,0,0.5,0.0,1.0,1.6585875749588013,1.0,1.6585875749588013,0.5,0.018668174743652344,C|Sub-1|AddA-14|AddA-9_MoveFG-2|CutA-2_Sub-9|Sub-2_AddA-13
CCP,3,0,0.5,0.0,1.0,0.779040515422821,1.0,0.779040515422821,0.5,0.03971290588378906,C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|AddA-30|Sub-4_RmA-3|MoveFG-39_CutA-1|InsA-0
OOF,1,0,0.5,0.0,1.0,2.235835313796997,1.0,2.235835313796997,0.5,0.0170590877532959,C|AddA-15|Sub-8|Sub-3|AddA-18|MoveFG-2_Sub-10
C1#SCCC1,2,0,0.5,0.0,1.0,1.1553677320480347,1.0,1.1553677320480347,0.5,0.04758286476135254,C|AddA-13|InsA-0_InsA-37|ChB-2147_InsA-73|MoveFG-4104_ChB-742
F[SH]1CCSC1,2,0,0.5,0.0,1.0,1.4619125127792358,1.0,1.4619125127792358,0.5,0.10976886749267578,C|AddA-13|AddA-21|MoveFG-1406|AddA-19_ChB-1443|InsA-0_InsA-37
C#SCCl,1,0,0.5,0.0,1.0,1.3856045007705688,1.0,1.3856045007705688,0.5,0.05282282829284668,C|AddA-13|AddA-21|Sub-19|Sub-22_ChB-2109|InsA-37
C[SH](N)CCF,1,0,0.5,0.0,1.0,1.0905009508132935,1.0,1.0905009508132935,0.5,0.05876898765563965,C|AddA-13|AddA-21|Sub-19|InsA-0|InsA-37_AddA-17|InsA-74_CutA-3
FCC(P)S,1,0,0.5,0.0,1.0,1.0255647897720337,1.0,1.0255647897720337,0.5,0.04631686210632324,C|AddA-13|AddA-21|Sub-19|InsA-0|AddA-36_MoveFG-1406
CC(F)NS,1,0,0.5,0.0,1.0,1.1296714544296265,1.0,1.1296714544296265,0.5,0.0396881103515625,C|AddA-13|ChB-1406_AddA-17|InsA-0|AddA-35_MoveFG-1446
FCl,3,1,0.5,0.0,1.0,1.6663501262664795,1.0,1.6663501262664795,0.5,0.012007951736450195,C|Sub-1|AddA-15|AddA-14|Sub-0|CutA-0_Sub-3
PCl,3,0,0.5,0.0,1.0,1.004266381263733,1.0,1.004266381263733,0.5,0.01793813705444336,C|Sub-1|AddA-15|AddA-14|Sub-0|CutA-0_Sub-3|Sub-4
CN(C)F,4,0,0.5,0.0,1.0,1.1675992012023926,1.0,1.1675992012023926,0.5,0.04509377479553223,C|AddA-13|AddA-21|Sub-19|InsA-0|MoveFG-77_Sub-9
c1cs[nH]1,0,0,0.5,0.0,1.0,1.1308717727661133,1.0,1.1308717727661133,0.5,0.03038311004638672,C|AddA-13|AddA-9|InsA-0|CutA-3_ChB-740|InsA-1|ChB-1408
OCS,3,0,0.5,0.0,1.0,1.0509480237960815,1.0,1.0509480237960815,0.5,0.03543496131896973,C|Sub-1|AddA-14|Sub-5|Sub-10_InsA-0
CCCl,2,0,0.5,0.0,1.0,1.0334200859069824,1.0,1.0334200859069824,0.5,0.032037973403930664,C|Sub-1|AddA-14|InsA-0|RmA-0|InsA-0
CCCC(C)Br,2,0,0.5,0.0,1.0,1.3585684299468994,1.0,1.3585684299468994,0.5,0.05714726448059082,C|AddA-15|InsA-0|InsA-37_ChB-1407|InsA-1_InsA-38|CutA-4_AddA-40
COF,3,0,0.5,0.0,1.0,1.3400392532348633,1.0,1.3400392532348633,0.5,0.020527124404907227,C|AddA-15|Sub-8|Sub-3|AddA-18|MoveFG-2
C#SCC,3,0,0.5,0.0,1.0,1.172419548034668,1.0,1.172419548034668,0.5,0.03528118133544922,C|AddA-13|InsA-0_InsA-37|ChB-2147_InsA-73|CutA-4_MoveFG-2775
FC1[SH]=[SH]1,2,0,0.5,0.0,1.0,1.7314200401306152,1.0,1.7314200401306152,0.5,0.029000043869018555,C|AddA-13|AddA-21|MoveFG-1406|AddA-19_ChB-1443|MoveFG-1444
C=[SH]Cl,3,0,0.5,0.0,1.0,1.6533781290054321,1.0,1.6533781290054321,0.5,0.018217086791992188,C|AddA-13|AddA-21|Sub-19|Sub-22_ChB-2109|ChB-1406
CSCl,2,0,0.5,0.0,1.0,1.6120914220809937,1.0,1.6120914220809937,0.5,0.020212888717651367,C|AddA-13|AddA-21|Sub-19|Sub-22_ChB-2109|ChB-1406|InsA-0_CutA-3
N=S,5,0,0.5,0.0,1.0,1.7903724908828735,1.0,1.7903724908828735,0.5,0.01491403579711914,C|Sub-1|AddA-14|Sub-13|ChB-1406
FCBr,3,0,0.5,0.0,1.0,1.348554015159607,1.0,1.348554015159607,0.5,0.021013975143432617,C|Sub-1|AddA-15|Sub-7_RmA-1|AddA-11|InsA-0
C#CP,3,0,0.5,0.0,1.0,1.1418490409851074,1.0,1.1418490409851074,0.5,0.01832294464111328,C|AddA-15|Sub-8|ChB-2109|AddA-19|ChB-703_MoveFG-1406|ChB-2109_Sub-20
CPC(C)C,0,0,0.5,0.0,1.0,0.8027075529098511,1.0,0.8027075529098511,0.5,0.043565988540649414,C|AddA-15|Sub-8|InsA-0|InsA-37|MoveFG-41|InsA-2|Sub-36
NSP,0,0,0.5,0.0,1.0,1.073021650314331,1.0,1.073021650314331,0.5,0.026282072067260742,C|AddA-15|Sub-8|ChB-1406|AddA-12|MoveFG-39_Sub-5|CutA-1_AddA-9
NSCl,2,0,0.5,0.0,1.0,1.8025463819503784,1.0,1.8025463819503784,0.5,0.01830911636352539,C|Sub-1|AddA-14|Sub-5|AddA-9
ClCCl,4,0,0.5,0.0,1.0,1.2750942707061768,1.0,1.2750942707061768,0.5,0.01771092414855957,C|Sub-1|AddA-14|InsA-0|RmA-0|AddA-22
C#CCC(F)CBr,3,0,0.5,0.0,1.0,1.3276654481887817,1.0,1.3276654481887817,0.5,0.04442000389099121,C|AddA-15|InsA-0|InsA-37_ChB-1407|InsA-1_InsA-38|AddA-35_ChB-2112
OF,3,1,0.5,0.0,1.0,1.5531128644943237,1.0,1.5531128644943237,0.5,0.015154361724853516,C|AddA-15|Sub-8|Sub-3|AddA-18|ChB-1443_CutA-1
OC(O)F,2,0,0.5,0.0,1.0,1.6459277868270874,1.0,1.6459277868270874,0.5,0.07148003578186035,C|AddA-15|Sub-8|Sub-3|AddA-18|ChB-1443_CutA-1|InsA-0_AddA-26
CCCCCCBr,3,0,0.5,0.0,1.0,1.3879497051239014,1.0,1.3879497051239014,0.5,0.1609199047088623,C|AddA-15|InsA-0|InsA-37_ChB-1407|InsA-1_InsA-38|InsA-73
C#CO,2,0,0.5,0.0,1.0,1.4602123498916626,1.0,1.4602123498916626,0.5,0.020843982696533203,C|AddA-15|Sub-8|Sub-3|InsA-0_ChB-1443|ChB-2146_Sub-2
C=NCl,3,0,0.5,0.0,1.0,1.7194147109985352,1.0,1.7194147109985352,0.5,0.018777132034301758,C|Sub-1|AddA-14|InsA-0|MoveFG-1406|ChB-1407
N#[SH],3,0,0.5,0.0,1.0,1.7430939674377441,1.0,1.7430939674377441,0.5,0.01545405387878418,C|Sub-1|AddA-14|Sub-13|ChB-2109
PPBr,4,0,0.5,0.0,1.0,1.3741012811660767,1.0,1.3741012811660767,0.5,0.02077007293701172,C|AddA-15|Sub-5|Sub-4|AddA-12
NF,2,0,0.5,0.0,1.0,1.0321131944656372,1.0,1.0321131944656372,0.5,0.017839670181274414,C|Sub-1|AddA-15|Sub-7_RmA-1|AddA-11|Sub-1
FCCP,3,0,0.5,0.0,1.0,0.9737313389778137,1.0,0.9737313389778137,0.5,0.03630709648132324,C|AddA-15|Sub-8|ChB-2109|AddA-19|ChB-703_MoveFG-1406|AddA-20
CC#CF,3,0,0.5,0.0,1.0,1.394966721534729,1.0,1.394966721534729,0.5,0.04534626007080078,C|AddA-15|Sub-8|ChB-2109|AddA-19|InsA-37_MoveFG-2774
NOBr,4,0,0.5,0.0,1.0,2.132232666015625,1.0,2.132232666015625,0.5,0.03286480903625488,C|AddA-15|Sub-5|AddA-9|Sub-2
PCC=S,0,0,0.5,0.0,1.0,1.211020827293396,1.0,1.211020827293396,0.5,0.03786110877990723,C|AddA-15|Sub-8|ChB-1406|AddA-12|MoveFG-39_Sub-5|InsA-37
NSCBr,2,0,0.5,0.0,1.0,1.459294319152832,1.0,1.459294319152832,0.5,0.06857609748840332,C|AddA-15|Sub-5|AddA-9|InsA-0
C1S#S1,2,0,0.5,0.0,1.0,1.5648109912872314,1.0,1.5648109912872314,0.5,0.030755996704101562,C|AddA-13|AddA-21|MoveFG-1406|ChB-2110_InsA-0|ChB-2146|CutA-0
SCCC#[SH],3,0,0.5,0.0,1.0,1.130102276802063,1.0,1.130102276802063,0.5,0.04245805740356445,C|AddA-13|AddA-21|MoveFG-1406|ChB-2110_InsA-0|InsA-2
FSCNCl,2,0,0.5,0.0,1.0,1.4837313890457153,1.0,1.4837313890457153,0.5,0.04437398910522461,C|AddA-15|Sub-5|AddA-9|ChB-2110_Sub-11|InsA-1_AddA-30
CC(P)S,2,0,0.5,0.0,1.0,0.8593376874923706,1.0,0.8593376874923706,0.5,0.04439115524291992,C|AddA-13|InsA-0_InsA-37|Sub-21_AddA-36|CutA-2
NC=CF,2,0,0.5,0.0,1.0,1.2874313592910767,1.0,1.2874313592910767,0.5,0.03171586990356445,C|AddA-15|Sub-8|Sub-3|InsA-0_ChB-1443|AddA-17
CCNCl,3,0,0.5,0.0,1.0,1.231015920639038,1.0,1.231015920639038,0.5,0.031622886657714844,C|Sub-1|AddA-14|InsA-0|MoveFG-1406|InsA-1
CSN,2,0,0.5,0.0,1.0,1.0808137655258179,1.0,1.0808137655258179,0.5,0.027971982955932617,C|Sub-1|AddA-14|Sub-13|AddA-16
ClPBr,3,0,0.5,0.0,1.0,1.6170289516448975,1.0,1.6170289516448975,0.5,0.017534971237182617,C|AddA-15|Sub-5|Sub-4|AddA-14
CP(Cl)Br,3,0,0.5,0.0,1.0,1.559716820716858,1.0,1.559716820716858,0.5,0.04332590103149414,C|AddA-15|Sub-5|Sub-4|AddA-14|AddA-8
FC(Cl)Br,2,0,0.5,0.0,1.0,1.57150137424469,1.0,1.57150137424469,0.5,0.020375967025756836,C|Sub-1|AddA-15|AddA-14|Sub-0|AddA-11
CCSC,3,0,0.5,0.0,1.0,0.9367734789848328,1.0,0.9367734789848328,0.5,0.052861928939819336,C|AddA-13|InsA-0_InsA-37|AddA-32|Sub-21_RmA-1
FCCNBr,3,0,0.5,0.0,1.0,1.4763684272766113,1.0,1.4763684272766113,0.5,0.04743218421936035,C|AddA-15|Sub-8|Sub-3|AddA-17|InsA-37_AddA-31
P=CBr,4,0,0.5,0.0,1.0,1.710113763809204,1.0,1.710113763809204,0.5,0.020228147506713867,C|AddA-15|InsA-0|InsA-37_ChB-1407|CutA-3|Sub-4
CCCC=P,2,0,0.5,0.0,1.0,0.9909154176712036,1.0,0.9909154176712036,0.5,0.04256725311279297,C|AddA-15|Sub-8|InsA-0|InsA-37|AddA-20|ChB-1445
C#S#SP,3,0,0.5,0.0,1.0,1.5714176893234253,1.0,1.5714176893234253,0.5,0.03060603141784668,C|AddA-13|AddA-21|MoveFG-1406|ChB-2110_InsA-0|ChB-2146|Sub-28_ChB-2
CC#[SH],3,0,0.5,0.0,1.0,1.14141047000885,1.0,1.14141047000885,0.5,0.030034303665161133,C|AddA-13|AddA-21|MoveFG-1406|ChB-2110_InsA-0|ChB-2147_RmA-2
N#SP,3,0,0.5,0.0,1.0,1.3023687601089478,1.0,1.3023687601089478,0.5,0.017425060272216797,C|AddA-15|Sub-5|AddA-9|ChB-2110_Sub-11|Sub-9_Sub-12
CSC(O)(P)S,5,0,0.5,0.0,1.0,1.042496919631958,1.0,1.042496919631958,0.5,0.03958296775817871,C|AddA-13|InsA-0_InsA-37|Sub-21_AddA-36|AddA-34
CCSC(O)(P)S,3,0,0.5,0.0,1.0,1.01826012134552,1.0,1.01826012134552,0.5,0.0466458797454834,C|AddA-13|InsA-0_InsA-37|Sub-21_AddA-36|AddA-34|InsA-1
PNCCl,3,0,0.5,0.0,1.0,1.022078514099121,1.0,1.022078514099121,0.5,0.03560805320739746,C|Sub-1|AddA-14|InsA-0|MoveFG-1406|AddA-12_MoveFG-2
CC1=CC(P)C1,3,0,0.5,0.0,1.0,0.8754121661186218,1.0,0.8754121661186218,0.5,0.04834890365600586,C|AddA-15|Sub-8|InsA-0|InsA-37|AddA-28|ChB-1408|InsA-73
PS1=CO1,3,0,0.5,0.0,1.0,1.426390290260315,1.0,1.426390290260315,0.5,0.030576705932617188,C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|ChB-1443|Sub-13_AddA-20
P=S,2,1,0.5,0.0,1.0,1.6178069114685059,1.0,1.6178069114685059,0.5,0.01467275619506836,C|AddA-13|AddA-21|MoveFG-1406|CutA-0_Sub-12|ChB-1406
CCC(S)Cl,2,0,0.5,0.0,1.0,1.1381771564483643,1.0,1.1381771564483643,0.5,0.04282379150390625,C|AddA-13|InsA-0_InsA-37|AddA-32|Sub-38
NC(F)F,2,0,0.5,0.0,1.0,1.199967861175537,1.0,1.199967861175537,0.5,0.02806568145751953,C|AddA-15|Sub-8|Sub-3|AddA-17|AddA-19
C=CC(O)Br,2,0,0.5,0.0,1.0,1.4731647968292236,1.0,1.4731647968292236,0.5,0.032257795333862305,C|AddA-15|InsA-0|InsA-37_ChB-1407|CutA-3|InsA-37_AddA-34
CCC1CP1,2,0,0.5,0.0,1.0,0.8375116586685181,1.0,0.8375116586685181,0.5,0.03880596160888672,C|AddA-15|Sub-8|InsA-0|InsA-37|AddA-20|MoveFG-1482_ChB-777
C1#SCSC1,4,0,0.5,0.0,1.0,1.7371925115585327,1.0,1.7371925115585327,0.5,0.03531217575073242,C|AddA-13|AddA-21|MoveFG-1406|ChB-2110_InsA-0|ChB-2146|InsA-37
OCPBr,0,0,0.5,0.0,1.0,1.5458519458770752,1.0,1.5458519458770752,0.5,0.038194894790649414,C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|AddA-30|InsA-0|AddA-23|RmA-3_RmA-2
C#[SH]=S,3,0,0.5,0.0,1.0,1.8642909526824951,1.0,1.8642909526824951,0.5,0.019667863845825195,C|AddA-13|AddA-21|MoveFG-1406|ChB-2110_ChB-1443|ChB-0
C=O,2,0,0.5,0.0,1.0,1.745733380317688,1.0,1.745733380317688,0.5,0.01654505729675293,C|AddA-15|Sub-8|Sub-3|AddA-18_RmA-0|ChB-1406
CC1=C2CPC12,2,0,0.5,0.0,1.0,0.979307234287262,1.0,0.979307234287262,0.5,0.046631813049316406,C|AddA-15|Sub-8|InsA-0|InsA-37|AddA-28|ChB-1408|AddA-10|Sub-40_ChB-845
PCCl,3,0,0.5,0.0,1.0,0.9880613088607788,1.0,0.9880613088607788,0.5,0.03237414360046387,C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|AddA-30|Sub-4_RmA-3|MoveFG-39_CutA-1|AddA-22
CPPC,4,0,0.5,0.0,1.0,0.7379735112190247,1.0,0.7379735112190247,0.5,0.0482480525970459,C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|AddA-30|Sub-4_RmA-3|AddA-16
CC=CCP,3,0,0.5,0.0,1.0,0.9046915173530579,1.0,0.9046915173530579,0.5,0.10796880722045898,C|AddA-15|Sub-8|InsA-0|InsA-37|AddA-28|ChB-1408|ChB-73
C=PCO,0,0,0.5,0.0,1.0,1.1662760972976685,1.0,1.1662760972976685,0.5,0.03490900993347168,C|AddA-15|Sub-8|ChB-1406|AddA-12|MoveFG-2|AddA-10
PCS,3,0,0.5,0.0,1.0,0.8445650935173035,1.0,0.8445650935173035,0.5,0.028963804244995117,C|AddA-13|AddA-21|MoveFG-1406|CutA-0_Sub-12|InsA-0
CCC1SC1N,3,0,0.5,0.0,1.0,1.144614815711975,1.0,1.144614815711975,0.5,0.04326510429382324,C|AddA-13|InsA-0_InsA-37|AddA-32|ChB-742_AddA-41
CC1SC1N,4,0,0.5,0.0,1.0,1.1121749877929688,1.0,1.1121749877929688,0.5,0.03878021240234375,C|AddA-13|InsA-0_InsA-37|AddA-32|ChB-742_AddA-41|CutA-2
CC(O)Cl,2,0,0.5,0.0,1.0,1.0840343236923218,1.0,1.0840343236923218,0.5,0.044866085052490234,C|Sub-1|AddA-15|Sub-2|InsA-0|InsA-37_Sub-10|Sub-6|ChB-740_ChB-38
CC#CCC,3,0,0.5,0.0,1.0,0.9848499298095703,1.0,0.9848499298095703,0.5,0.04068183898925781,C|AddA-15|Sub-8|InsA-0|InsA-37|InsA-1|ChB-2183
OCPCl,3,0,0.5,0.0,1.0,1.1790552139282227,1.0,1.1790552139282227,0.5,0.035089731216430664,C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|Sub-22|InsA-0_MoveFG-39
O[SH]=S,3,0,0.5,0.0,1.0,1.6403112411499023,1.0,1.6403112411499023,0.5,0.020119905471801758,C|AddA-13|AddA-21|MoveFG-1406|ChB-2110_ChB-1443|AddA-26_RmA-0
CNCS,3,0,0.5,0.0,1.0,0.9320321679115295,1.0,0.9320321679115295,0.5,0.03491091728210449,C|AddA-13|InsA-0_InsA-37|InsA-73_Sub-17|CutA-3
CNO,2,0,0.5,0.0,1.0,1.349108099937439,1.0,1.349108099937439,0.5,0.030106306076049805,C|AddA-15|Sub-8|Sub-3|AddA-18_RmA-0|InsA-0_Sub-17
PC1C2=C1C(Br)O2,2,0,0.5,0.0,1.0,1.7008681297302246,1.0,1.7008681297302246,0.5,0.03667497634887695,C|AddA-15|Sub-8|InsA-0|InsA-37|AddA-28|ChB-1408|AddA-10|AddA-23_ChB-743
OP,2,0,0.5,0.0,1.0,0.9522002339363098,1.0,0.9522002339363098,0.5,0.019624948501586914,C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|AddA-30|Sub-4_RmA-3|MoveFG-39_CutA-1|Sub-12_Sub-10
PCPS,4,0,0.5,0.0,1.0,0.8016648292541504,1.0,0.8016648292541504,0.5,0.03070831298828125,C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|AddA-30|Sub-4_RmA-3|InsA-0_Sub-21
CPSP,2,0,0.5,0.0,1.0,0.8178497552871704,1.0,0.8178497552871704,0.5,0.03902316093444824,C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|AddA-30|Sub-4_RmA-3|InsA-0_Sub-21|MoveFG-1446
CCC(C)CS,2,0,0.5,0.0,1.0,0.9122779369354248,1.0,0.9122779369354248,0.5,0.05724620819091797,C|AddA-13|InsA-0_InsA-37|AddA-32|MoveFG-42_InsA-38
CCNC,3,0,0.5,0.0,1.0,0.8420870304107666,1.0,0.8420870304107666,0.5,0.03700089454650879,C|Sub-1|AddA-8|InsA-0_ChB-2110|InsA-1_MoveFG-1406
OCC(P)Cl,2,0,0.5,0.0,1.0,1.1150176525115967,1.0,1.1150176525115967,0.5,0.03685402870178223,C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|AddA-30|ChB-740_ChB-0|InsA-1
CC(N)P,3,0,0.5,0.0,1.0,0.8126360177993774,1.0,0.8126360177993774,0.5,0.042984962463378906,C|AddA-15|Sub-8|InsA-0|InsA-37|AddA-28|CutA-3|Sub-1
CC(C)CS,3,0,0.5,0.0,1.0,0.9135621190071106,1.0,0.9135621190071106,0.5,0.040315866470336914,C|AddA-15|Sub-8|InsA-0|InsA-37|InsA-1|MoveFG-117_Sub-37
PCOCl,3,0,0.5,0.0,1.0,1.649729609489441,1.0,1.649729609489441,0.5,0.028847217559814453,C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|Sub-22|InsA-0
CS1#C[SH]=1,3,0,0.5,0.0,1.0,1.7326565980911255,1.0,1.7326565980911255,0.5,0.035372018814086914,C|AddA-13|AddA-21|MoveFG-1406|ChB-2110_ChB-1443|AddA-24
CC(S)CN,3,0,0.5,0.0,1.0,0.9028228521347046,1.0,0.9028228521347046,0.5,0.0364689826965332,C|AddA-13|InsA-0_InsA-37|InsA-73_Sub-17|MoveFG-41
CCO,5,0,0.5,0.0,1.0,0.9443831443786621,1.0,0.9443831443786621,0.5,0.03258395195007324,C|AddA-15|Sub-8|Sub-3|AddA-18_RmA-0|InsA-0
C1CO1,2,0,0.5,0.0,1.0,0.9796508550643921,1.0,0.9796508550643921,0.5,0.031594038009643555,C|AddA-15|Sub-8|Sub-3|AddA-18_RmA-0|InsA-0|ChB-703
CCC(C)F,2,0,0.5,0.0,1.0,0.9945706129074097,1.0,0.9945706129074097,0.5,0.038105010986328125,C|AddA-15|Sub-8|InsA-0|InsA-37|InsA-1|CutA-4_AddA-35
CPN,3,0,0.5,0.0,1.0,0.7472643852233887,1.0,0.7472643852233887,0.5,0.03282523155212402,C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|AddA-30|Sub-4_RmA-3|MoveFG-39_CutA-1|AddA-9
CC1=C(O)C1(P)P,3,0,0.5,0.0,1.0,1.0179625749588013,1.0,1.0179625749588013,0.5,0.044493675231933594,C|AddA-15|Sub-8|InsA-0|InsA-37|AddA-28|ChB-1408|AddA-10|AddA-28
OCO,2,0,0.5,0.0,1.0,1.221067190170288,1.0,1.221067190170288,0.5,0.02811908721923828,C|AddA-15|Sub-8|Sub-3|AddA-18_RmA-0|AddA-10
FCCS,5,0,0.5,0.0,1.0,1.0581669807434082,1.0,1.0581669807434082,0.5,0.03683114051818848,C|AddA-13|InsA-0_InsA-37|InsA-73_Sub-17|RmA-0_Sub-11
C=[SH]Br,0,0,0.5,0.0,1.0,2.136826515197754,1.0,2.136826515197754,0.5,0.025526046752929688,C|AddA-15|Sub-8|ChB-1406|AddA-12|MoveFG-39_Sub-5|Sub-23_MoveFG-1406
OPCl,2,0,0.5,0.0,1.0,1.2470959424972534,1.0,1.2470959424972534,0.5,0.019561052322387695,C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|Sub-22|MoveFG-39
CC(P)CS,3,0,0.5,0.0,1.0,0.8866785168647766,1.0,0.8866785168647766,0.5,0.03564000129699707,C|AddA-15|Sub-8|InsA-0|InsA-37|AddA-28|CutA-3|AddA-13
C=C(C)F,4,0,0.5,0.0,1.0,1.2030785083770752,1.0,1.2030785083770752,0.5,0.03368973731994629,C|AddA-15|Sub-8|ChB-2109|AddA-19|ChB-1406_AddA-16
C=C(F)CC,3,0,0.5,0.0,1.0,1.2089934349060059,1.0,1.2089934349060059,0.5,0.03658485412597656,C|AddA-15|Sub-8|ChB-2109|AddA-19|ChB-1406_AddA-16|InsA-38
CS#N,2,0,0.5,0.0,1.0,1.2256114482879639,1.0,1.2256114482879639,0.5,0.017851829528808594,C|Sub-1|AddA-8|InsA-0_ChB-2110|MoveFG-39_Sub-13
